Device/Package xcvu080ffvd1517 2/5/2015 11:44:26,,,,,,
,,,,,,
Pin,Pin Name,Memory Byte Group,Bank,I/O Type,Super Logic Region,No-Connect
AL22,IO_L7P_T1L_N0_QBC_AD13P_66,1L,66,HP,NA,NA
AL23,IO_L7N_T1L_N1_QBC_AD13N_66,1L,66,HP,NA,NA
AM21,IO_L6P_T0U_N10_AD6P_66,0U,66,HP,NA,NA
AM22,IO_L6N_T0U_N11_AD6N_66,0U,66,HP,NA,NA
AN21,IO_L5P_T0U_N8_AD14P_66,0U,66,HP,NA,NA
AP21,IO_L5N_T0U_N9_AD14N_66,0U,66,HP,NA,NA
AM24,IO_L4P_T0U_N6_DBC_AD7P_66,0U,66,HP,NA,NA
AN24,IO_L4N_T0U_N7_DBC_AD7N_66,0U,66,HP,NA,NA
AP23,IO_L3P_T0L_N4_AD15P_66,0L,66,HP,NA,NA
AP24,IO_L3N_T0L_N5_AD15N_66,0L,66,HP,NA,NA
AN22,IO_L2P_T0L_N2_66,0L,66,HP,NA,NA
AN23,IO_L2N_T0L_N3_66,0L,66,HP,NA,NA
AR21,IO_T0U_N12_VRP_66,0U,66,HP,NA,NA
AR22,IO_L1P_T0L_N0_DBC_66,0L,66,HP,NA,NA
AR23,IO_L1N_T0L_N1_DBC_66,0L,66,HP,NA,NA
AG20,VREF_66,NA,66,HP,NA,NA
AH29,IO_L12P_T1U_N10_GC_67,1U,67,HP,NA,NA
AJ29,IO_L12N_T1U_N11_GC_67,1U,67,HP,NA,NA
AD31,IO_T1U_N12_67,1U,67,HP,NA,NA
AJ30,IO_L11P_T1U_N8_GC_67,1U,67,HP,NA,NA
AJ31,IO_L11N_T1U_N9_GC_67,1U,67,HP,NA,NA
AE30,IO_L10P_T1U_N6_QBC_AD4P_67,1U,67,HP,NA,NA
AE31,IO_L10N_T1U_N7_QBC_AD4N_67,1U,67,HP,NA,NA
AF29,IO_L9P_T1L_N4_AD12P_67,1L,67,HP,NA,NA
AF30,IO_L9N_T1L_N5_AD12N_67,1L,67,HP,NA,NA
AG29,IO_L8P_T1L_N2_AD5P_67,1L,67,HP,NA,NA
AG30,IO_L8N_T1L_N3_AD5N_67,1L,67,HP,NA,NA
AG31,IO_L7P_T1L_N0_QBC_AD13P_67,1L,67,HP,NA,NA
AH31,IO_L7N_T1L_N1_QBC_AD13N_67,1L,67,HP,NA,NA
AH28,IO_L6P_T0U_N10_AD6P_67,0U,67,HP,NA,NA
AJ28,IO_L6N_T0U_N11_AD6N_67,0U,67,HP,NA,NA
AL29,IO_L5P_T0U_N8_AD14P_67,0U,67,HP,NA,NA
AL30,IO_L5N_T0U_N9_AD14N_67,0U,67,HP,NA,NA
AK30,IO_L4P_T0U_N6_DBC_AD7P_67,0U,67,HP,NA,NA
AK31,IO_L4N_T0U_N7_DBC_AD7N_67,0U,67,HP,NA,NA
AK28,IO_L3P_T0L_N4_AD15P_67,0L,67,HP,NA,NA
AL28,IO_L3N_T0L_N5_AD15N_67,0L,67,HP,NA,NA
AM29,IO_L2P_T0L_N2_67,0L,67,HP,NA,NA
AM30,IO_L2N_T0L_N3_67,0L,67,HP,NA,NA
AM31,IO_T0U_N12_VRP_67,0U,67,HP,NA,NA
AK27,IO_L1P_T0L_N0_DBC_67,0L,67,HP,NA,NA
AL27,IO_L1N_T0L_N1_DBC_67,0L,67,HP,NA,NA
AD30,VREF_67,NA,67,HP,NA,NA
H29,IO_L24P_T3U_N10_69,3U,69,HP,NA,NA
H30,IO_L24N_T3U_N11_69,3U,69,HP,NA,NA
H31,IO_T3U_N12_69,3U,69,HP,NA,NA
J30,IO_L23P_T3U_N8_69,3U,69,HP,NA,NA
J31,IO_L23N_T3U_N9_69,3U,69,HP,NA,NA
J28,IO_L22P_T3U_N6_DBC_AD0P_69,3U,69,HP,NA,NA
J29,IO_L22N_T3U_N7_DBC_AD0N_69,3U,69,HP,NA,NA
J26,IO_L21P_T3L_N4_AD8P_69,3L,69,HP,NA,NA
J27,IO_L21N_T3L_N5_AD8N_69,3L,69,HP,NA,NA
K30,IO_L20P_T3L_N2_AD1P_69,3L,69,HP,NA,NA
K31,IO_L20N_T3L_N3_AD1N_69,3L,69,HP,NA,NA
L29,IO_L19P_T3L_N0_DBC_AD9P_69,3L,69,HP,NA,NA
L30,IO_L19N_T3L_N1_DBC_AD9N_69,3L,69,HP,NA,NA
K23,IO_L18P_T2U_N10_AD2P_69,2U,69,HP,NA,NA
J23,IO_L18N_T2U_N11_AD2N_69,2U,69,HP,NA,NA
L22,IO_L17P_T2U_N8_AD10P_69,2U,69,HP,NA,NA
L23,IO_L17N_T2U_N9_AD10N_69,2U,69,HP,NA,NA
J24,IO_L16P_T2U_N6_QBC_AD3P_69,2U,69,HP,NA,NA
J25,IO_L16N_T2U_N7_QBC_AD3N_69,2U,69,HP,NA,NA
K25,IO_L15P_T2L_N4_AD11P_69,2L,69,HP,NA,NA
K26,IO_L15N_T2L_N5_AD11N_69,2L,69,HP,NA,NA
K27,IO_L14P_T2L_N2_GC_69,2L,69,HP,NA,NA
K28,IO_L14N_T2L_N3_GC_69,2L,69,HP,NA,NA
L24,IO_T2U_N12_69,2U,69,HP,NA,NA
L27,IO_L13P_T2L_N0_GC_QBC_69,2L,69,HP,NA,NA
L28,IO_L13N_T2L_N1_GC_QBC_69,2L,69,HP,NA,NA
M26,IO_L12P_T1U_N10_GC_69,1U,69,HP,NA,NA
M27,IO_L12N_T1U_N11_GC_69,1U,69,HP,NA,NA
L25,IO_T1U_N12_69,1U,69,HP,NA,NA
N26,IO_L11P_T1U_N8_GC_69,1U,69,HP,NA,NA
N27,IO_L11N_T1U_N9_GC_69,1U,69,HP,NA,NA
M24,IO_L10P_T1U_N6_QBC_AD4P_69,1U,69,HP,NA,NA
M25,IO_L10N_T1U_N7_QBC_AD4N_69,1U,69,HP,NA,NA
P25,IO_L9P_T1L_N4_AD12P_69,1L,69,HP,NA,NA
P26,IO_L9N_T1L_N5_AD12N_69,1L,69,HP,NA,NA
P24,IO_L8P_T1L_N2_AD5P_69,1L,69,HP,NA,NA
N24,IO_L8N_T1L_N3_AD5N_69,1L,69,HP,NA,NA
R25,IO_L7P_T1L_N0_QBC_AD13P_69,1L,69,HP,NA,NA
R26,IO_L7N_T1L_N1_QBC_AD13N_69,1L,69,HP,NA,NA
N31,IO_L6P_T0U_N10_AD6P_69,0U,69,HP,NA,NA
M31,IO_L6N_T0U_N11_AD6N_69,0U,69,HP,NA,NA
M29,IO_L5P_T0U_N8_AD14P_69,0U,69,HP,NA,NA
M30,IO_L5N_T0U_N9_AD14N_69,0U,69,HP,NA,NA
P30,IO_L4P_T0U_N6_DBC_AD7P_69,0U,69,HP,NA,NA
P31,IO_L4N_T0U_N7_DBC_AD7N_69,0U,69,HP,NA,NA
N28,IO_L3P_T0L_N4_AD15P_69,0L,69,HP,NA,NA
N29,IO_L3N_T0L_N5_AD15N_69,0L,69,HP,NA,NA
R27,IO_L2P_T0L_N2_69,0L,69,HP,NA,NA
R28,IO_L2N_T0L_N3_69,0L,69,HP,NA,NA
R31,IO_T0U_N12_VRP_69,0U,69,HP,NA,NA
P28,IO_L1P_T0L_N0_DBC_69,0L,69,HP,NA,NA
P29,IO_L1N_T0L_N1_DBC_69,0L,69,HP,NA,NA
M22,VREF_69,NA,69,HP,NA,NA
B20,IO_L24P_T3U_N10_70,3U,70,HP,NA,NA
A20,IO_L24N_T3U_N11_70,3U,70,HP,NA,NA
D20,IO_T3U_N12_70,3U,70,HP,NA,NA
C21,IO_L23P_T3U_N8_70,3U,70,HP,NA,NA
B22,IO_L23N_T3U_N9_70,3U,70,HP,NA,NA
B21,IO_L22P_T3U_N6_DBC_AD0P_70,3U,70,HP,NA,NA
A22,IO_L22N_T3U_N7_DBC_AD0N_70,3U,70,HP,NA,NA
C24,IO_L21P_T3L_N4_AD8P_70,3L,70,HP,NA,NA
B24,IO_L21N_T3L_N5_AD8N_70,3L,70,HP,NA,NA
A23,IO_L20P_T3L_N2_AD1P_70,3L,70,HP,NA,NA
A24,IO_L20N_T3L_N3_AD1N_70,3L,70,HP,NA,NA
C22,IO_L19P_T3L_N0_DBC_AD9P_70,3L,70,HP,NA,NA
C23,IO_L19N_T3L_N1_DBC_AD9N_70,3L,70,HP,NA,NA
G24,IO_L18P_T2U_N10_AD2P_70,2U,70,HP,NA,NA
F24,IO_L18N_T2U_N11_AD2N_70,2U,70,HP,NA,NA
E21,IO_L17P_T2U_N8_AD10P_70,2U,70,HP,NA,NA
D21,IO_L17N_T2U_N9_AD10N_70,2U,70,HP,NA,NA
H23,IO_L16P_T2U_N6_QBC_AD3P_70,2U,70,HP,NA,NA
H24,IO_L16N_T2U_N7_QBC_AD3N_70,2U,70,HP,NA,NA
E22,IO_L15P_T2L_N4_AD11P_70,2L,70,HP,NA,NA
D23,IO_L15N_T2L_N5_AD11N_70,2L,70,HP,NA,NA
G22,IO_L14P_T2L_N2_GC_70,2L,70,HP,NA,NA
F22,IO_L14N_T2L_N3_GC_70,2L,70,HP,NA,NA
D24,IO_T2U_N12_70,2U,70,HP,NA,NA
F23,IO_L13P_T2L_N0_GC_QBC_70,2L,70,HP,NA,NA
E23,IO_L13N_T2L_N1_GC_QBC_70,2L,70,HP,NA,NA
G20,IO_L12P_T1U_N10_GC_70,1U,70,HP,NA,NA
G21,IO_L12N_T1U_N11_GC_70,1U,70,HP,NA,NA
J18,IO_T1U_N12_70,1U,70,HP,NA,NA
F20,IO_L11P_T1U_N8_GC_70,1U,70,HP,NA,NA
E20,IO_L11N_T1U_N9_GC_70,1U,70,HP,NA,NA
H18,IO_L10P_T1U_N6_QBC_AD4P_70,1U,70,HP,NA,NA
H19,IO_L10N_T1U_N7_QBC_AD4N_70,1U,70,HP,NA,NA
F18,IO_L9P_T1L_N4_AD12P_70,1L,70,HP,NA,NA
E18,IO_L9N_T1L_N5_AD12N_70,1L,70,HP,NA,NA
H21,IO_L8P_T1L_N2_AD5P_70,1L,70,HP,NA,NA
H22,IO_L8N_T1L_N3_AD5N_70,1L,70,HP,NA,NA
G19,IO_L7P_T1L_N0_QBC_AD13P_70,1L,70,HP,NA,NA
F19,IO_L7N_T1L_N1_QBC_AD13N_70,1L,70,HP,NA,NA
M19,IO_L6P_T0U_N10_AD6P_70,0U,70,HP,NA,NA
L19,IO_L6N_T0U_N11_AD6N_70,0U,70,HP,NA,NA
L18,IO_L5P_T0U_N8_AD14P_70,0U,70,HP,NA,NA
K18,IO_L5N_T0U_N9_AD14N_70,0U,70,HP,NA,NA
K21,IO_L4P_T0U_N6_DBC_AD7P_70,0U,70,HP,NA,NA
K22,IO_L4N_T0U_N7_DBC_AD7N_70,0U,70,HP,NA,NA
J19,IO_L3P_T0L_N4_AD15P_70,0L,70,HP,NA,NA
J20,IO_L3N_T0L_N5_AD15N_70,0L,70,HP,NA,NA
K20,IO_L2P_T0L_N2_70,0L,70,HP,NA,NA
J21,IO_L2N_T0L_N3_70,0L,70,HP,NA,NA
M21,IO_T0U_N12_VRP_70,0U,70,HP,NA,NA
M20,IO_L1P_T0L_N0_DBC_70,0L,70,HP,NA,NA
L20,IO_L1N_T0L_N1_DBC_70,0L,70,HP,NA,NA
M18,VREF_70,NA,70,HP,NA,NA
B17,IO_L24P_T3U_N10_71,3U,71,HP,NA,NA
A17,IO_L24N_T3U_N11_71,3U,71,HP,NA,NA
D19,IO_T3U_N12_71,3U,71,HP,NA,NA
C19,IO_L23P_T3U_N8_71,3U,71,HP,NA,NA
B19,IO_L23N_T3U_N9_71,3U,71,HP,NA,NA
C17,IO_L22P_T3U_N6_DBC_AD0P_71,3U,71,HP,NA,NA
B16,IO_L22N_T3U_N7_DBC_AD0N_71,3U,71,HP,NA,NA
A19,IO_L21P_T3L_N4_AD8P_71,3L,71,HP,NA,NA
A18,IO_L21N_T3L_N5_AD8N_71,3L,71,HP,NA,NA
D16,IO_L20P_T3L_N2_AD1P_71,3L,71,HP,NA,NA
C16,IO_L20N_T3L_N3_AD1N_71,3L,71,HP,NA,NA
D18,IO_L19P_T3L_N0_DBC_AD9P_71,3L,71,HP,NA,NA
C18,IO_L19N_T3L_N1_DBC_AD9N_71,3L,71,HP,NA,NA
B14,IO_L18P_T2U_N10_AD2P_71,2U,71,HP,NA,NA
A14,IO_L18N_T2U_N11_AD2N_71,2U,71,HP,NA,NA
F17,IO_L17P_T2U_N8_AD10P_71,2U,71,HP,NA,NA
E17,IO_L17N_T2U_N9_AD10N_71,2U,71,HP,NA,NA
D15,IO_L16P_T2U_N6_QBC_AD3P_71,2U,71,HP,NA,NA
C14,IO_L16N_T2U_N7_QBC_AD3N_71,2U,71,HP,NA,NA
B15,IO_L15P_T2L_N4_AD11P_71,2L,71,HP,NA,NA
A15,IO_L15N_T2L_N5_AD11N_71,2L,71,HP,NA,NA
F15,IO_L14P_T2L_N2_GC_71,2L,71,HP,NA,NA
F14,IO_L14N_T2L_N3_GC_71,2L,71,HP,NA,NA
D14,IO_T2U_N12_71,2U,71,HP,NA,NA
E16,IO_L13P_T2L_N0_GC_QBC_71,2L,71,HP,NA,NA
E15,IO_L13N_T2L_N1_GC_QBC_71,2L,71,HP,NA,NA
H14,IO_L12P_T1U_N10_GC_71,1U,71,HP,NA,NA
G14,IO_L12N_T1U_N11_GC_71,1U,71,HP,NA,NA
J13,IO_T1U_N12_71,1U,71,HP,NA,NA
G16,IO_L11P_T1U_N8_GC_71,1U,71,HP,NA,NA
G15,IO_L11N_T1U_N9_GC_71,1U,71,HP,NA,NA
J15,IO_L10P_T1U_N6_QBC_AD4P_71,1U,71,HP,NA,NA
J14,IO_L10N_T1U_N7_QBC_AD4N_71,1U,71,HP,NA,NA
H17,IO_L9P_T1L_N4_AD12P_71,1L,71,HP,NA,NA
G17,IO_L9N_T1L_N5_AD12N_71,1L,71,HP,NA,NA
K13,IO_L8P_T1L_N2_AD5P_71,1L,71,HP,NA,NA
K12,IO_L8N_T1L_N3_AD5N_71,1L,71,HP,NA,NA
J16,IO_L7P_T1L_N0_QBC_AD13P_71,1L,71,HP,NA,NA
H16,IO_L7N_T1L_N1_QBC_AD13N_71,1L,71,HP,NA,NA
L17,IO_L6P_T0U_N10_AD6P_71,0U,71,HP,NA,NA
K17,IO_L6N_T0U_N11_AD6N_71,0U,71,HP,NA,NA
K16,IO_L5P_T0U_N8_AD14P_71,0U,71,HP,NA,NA
K15,IO_L5N_T0U_N9_AD14N_71,0U,71,HP,NA,NA
L15,IO_L4P_T0U_N6_DBC_AD7P_71,0U,71,HP,NA,NA
L14,IO_L4N_T0U_N7_DBC_AD7N_71,0U,71,HP,NA,NA
M14,IO_L3P_T0L_N4_AD15P_71,0L,71,HP,NA,NA
L13,IO_L3N_T0L_N5_AD15N_71,0L,71,HP,NA,NA
M16,IO_L2P_T0L_N2_71,0L,71,HP,NA,NA
M15,IO_L2N_T0L_N3_71,0L,71,HP,NA,NA
N12,IO_T0U_N12_VRP_71,0U,71,HP,NA,NA
M12,IO_L1P_T0L_N0_DBC_71,0L,71,HP,NA,NA
L12,IO_L1N_T0L_N1_DBC_71,0L,71,HP,NA,NA
M17,VREF_71,NA,71,HP,NA,NA
AF15,IO_L24P_T3U_N10_84,3U,84,HR,NA,NA
AG15,IO_L24N_T3U_N11_84,3U,84,HR,NA,NA
AE15,IO_T3U_N12_84,3U,84,HR,NA,NA
AD14,IO_L23P_T3U_N8_84,3U,84,HR,NA,NA
AD13,IO_L23N_T3U_N9_84,3U,84,HR,NA,NA
AF14,IO_L22P_T3U_N6_DBC_AD0P_84,3U,84,HR,NA,NA
AG14,IO_L22N_T3U_N7_DBC_AD0N_84,3U,84,HR,NA,NA
AE13,IO_L21P_T3L_N4_AD8P_84,3L,84,HR,NA,NA
AE12,IO_L21N_T3L_N5_AD8N_84,3L,84,HR,NA,NA
AG12,IO_L20P_T3L_N2_AD1P_84,3L,84,HR,NA,NA
AH12,IO_L20N_T3L_N3_AD1N_84,3L,84,HR,NA,NA
AF13,IO_L19P_T3L_N0_DBC_AD9P_84,3L,84,HR,NA,NA
AF12,IO_L19N_T3L_N1_DBC_AD9N_84,3L,84,HR,NA,NA
AH14,IO_L18P_T2U_N10_AD2P_84,2U,84,HR,NA,NA
AH13,IO_L18N_T2U_N11_AD2N_84,2U,84,HR,NA,NA
AJ15,IO_L17P_T2U_N8_AD10P_84,2U,84,HR,NA,NA
AJ14,IO_L17N_T2U_N9_AD10N_84,2U,84,HR,NA,NA
AJ13,IO_L16P_T2U_N6_QBC_AD3P_84,2U,84,HR,NA,NA
AK12,IO_L16N_T2U_N7_QBC_AD3N_84,2U,84,HR,NA,NA
AK16,IO_L15P_T2L_N4_AD11P_84,2L,84,HR,NA,NA
AK15,IO_L15N_T2L_N5_AD11N_84,2L,84,HR,NA,NA
AK13,IO_L14P_T2L_N2_GC_84,2L,84,HR,NA,NA
AL13,IO_L14N_T2L_N3_GC_84,2L,84,HR,NA,NA
AL12,IO_T2U_N12_84,2U,84,HR,NA,NA
AL15,IO_L13P_T2L_N0_GC_QBC_84,2L,84,HR,NA,NA
AL14,IO_L13N_T2L_N1_GC_QBC_84,2L,84,HR,NA,NA
AD15,VREF_84,NA,84,HR,NA,NA
AM14,IO_L12P_T1U_N10_GC_94,1U,94,HR,NA,NA
AN14,IO_L12N_T1U_N11_GC_94,1U,94,HR,NA,NA
AP14,IO_T1U_N12_94,1U,94,HR,NA,NA
AM16,IO_L11P_T1U_N8_GC_94,1U,94,HR,NA,NA
AN16,IO_L11N_T1U_N9_GC_94,1U,94,HR,NA,NA
AT15,IO_L10P_T1U_N6_QBC_AD4P_94,1U,94,HR,NA,NA
AT14,IO_L10N_T1U_N7_QBC_AD4N_94,1U,94,HR,NA,NA
AN17,IO_L9P_T1L_N4_AD12P_94,1L,94,HR,NA,NA
AP16,IO_L9N_T1L_N5_AD12N_94,1L,94,HR,NA,NA
AP15,IO_L8P_T1L_N2_AD5P_94,1L,94,HR,NA,NA
AR15,IO_L8N_T1L_N3_AD5N_94,1L,94,HR,NA,NA
AR17,IO_L7P_T1L_N0_QBC_AD13P_94,1L,94,HR,NA,NA
AR16,IO_L7N_T1L_N1_QBC_AD13N_94,1L,94,HR,NA,NA
AU15,IO_L6P_T0U_N10_AD6P_94,0U,94,HR,NA,NA
AU14,IO_L6N_T0U_N11_AD6N_94,0U,94,HR,NA,NA
AU16,IO_L5P_T0U_N8_AD14P_94,0U,94,HR,NA,NA
AV16,IO_L5N_T0U_N9_AD14N_94,0U,94,HR,NA,NA
AV14,IO_L4P_T0U_N6_DBC_AD7P_94,0U,94,HR,NA,NA
AW14,IO_L4N_T0U_N7_DBC_AD7N_94,0U,94,HR,NA,NA
AU17,IO_L3P_T0L_N4_AD15P_94,0L,94,HR,NA,NA
AV17,IO_L3N_T0L_N5_AD15N_94,0L,94,HR,NA,NA
