Device/Package xcvu125flvc2104 3/22/2016 18:23:57,,,,,,
,,,,,,
Pin,Pin Name,Memory Byte Group,Bank,I/O Type,Super Logic Region,No-Connect
AW22,IO_L14P_T2L_N2_GC_66,2L,66,HP,0,NA
AW23,IO_L14N_T2L_N3_GC_66,2L,66,HP,0,NA
AW25,IO_T2U_N12_66,2U,66,HP,0,NA
AV23,IO_L13P_T2L_N0_GC_QBC_66,2L,66,HP,0,NA
AV24,IO_L13N_T2L_N1_GC_QBC_66,2L,66,HP,0,NA
AT24,IO_L12P_T1U_N10_GC_66,1U,66,HP,0,NA
AT25,IO_L12N_T1U_N11_GC_66,1U,66,HP,0,NA
AV25,IO_T1U_N12_66,1U,66,HP,0,NA
AU23,IO_L11P_T1U_N8_GC_66,1U,66,HP,0,NA
AU24,IO_L11N_T1U_N9_GC_66,1U,66,HP,0,NA
AT26,IO_L10P_T1U_N6_QBC_AD4P_66,1U,66,HP,0,NA
AU26,IO_L10N_T1U_N7_QBC_AD4N_66,1U,66,HP,0,NA
AT22,IO_L9P_T1L_N4_AD12P_66,1L,66,HP,0,NA
AU22,IO_L9N_T1L_N5_AD12N_66,1L,66,HP,0,NA
AR24,IO_L8P_T1L_N2_AD5P_66,1L,66,HP,0,NA
AR25,IO_L8N_T1L_N3_AD5N_66,1L,66,HP,0,NA
AR22,IO_L7P_T1L_N0_QBC_AD13P_66,1L,66,HP,0,NA
AR23,IO_L7N_T1L_N1_QBC_AD13N_66,1L,66,HP,0,NA
AP26,IO_L6P_T0U_N10_AD6P_66,0U,66,HP,0,NA
AP27,IO_L6N_T0U_N11_AD6N_66,0U,66,HP,0,NA
AM24,IO_L5P_T0U_N8_AD14P_66,0U,66,HP,0,NA
AN24,IO_L5N_T0U_N9_AD14N_66,0U,66,HP,0,NA
AN25,IO_L4P_T0U_N6_DBC_AD7P_66,0U,66,HP,0,NA
AP25,IO_L4N_T0U_N7_DBC_AD7N_66,0U,66,HP,0,NA
AP22,IO_L3P_T0L_N4_AD15P_66,0L,66,HP,0,NA
AP23,IO_L3N_T0L_N5_AD15N_66,0L,66,HP,0,NA
AM26,IO_L2P_T0L_N2_66,0L,66,HP,0,NA
AN26,IO_L2N_T0L_N3_66,0L,66,HP,0,NA
AM27,IO_T0U_N12_VRP_66,0U,66,HP,0,NA
AM23,IO_L1P_T0L_N0_DBC_66,0L,66,HP,0,NA
AN23,IO_L1N_T0L_N1_DBC_66,0L,66,HP,0,NA
AM22,VREF_66,NA,66,HP,0,NA
BC28,IO_L24P_T3U_N10_67,3U,67,HP,0,NA
BD28,IO_L24N_T3U_N11_67,3U,67,HP,0,NA
BD27,IO_T3U_N12_67,3U,67,HP,0,NA
BE25,IO_L23P_T3U_N8_67,3U,67,HP,0,NA
BF25,IO_L23N_T3U_N9_67,3U,67,HP,0,NA
BE27,IO_L22P_T3U_N6_DBC_AD0P_67,3U,67,HP,0,NA
BE28,IO_L22N_T3U_N7_DBC_AD0N_67,3U,67,HP,0,NA
BC26,IO_L21P_T3L_N4_AD8P_67,3L,67,HP,0,NA
BD26,IO_L21N_T3L_N5_AD8N_67,3L,67,HP,0,NA
BF26,IO_L20P_T3L_N2_AD1P_67,3L,67,HP,0,NA
BF27,IO_L20N_T3L_N3_AD1N_67,3L,67,HP,0,NA
BC25,IO_L19P_T3L_N0_DBC_AD9P_67,3L,67,HP,0,NA
BD25,IO_L19N_T3L_N1_DBC_AD9N_67,3L,67,HP,0,NA
BA29,IO_L18P_T2U_N10_AD2P_67,2U,67,HP,0,NA
BB29,IO_L18N_T2U_N11_AD2N_67,2U,67,HP,0,NA
BA26,IO_L17P_T2U_N8_AD10P_67,2U,67,HP,0,NA
BB26,IO_L17N_T2U_N9_AD10N_67,2U,67,HP,0,NA
BA27,IO_L16P_T2U_N6_QBC_AD3P_67,2U,67,HP,0,NA
BB27,IO_L16N_T2U_N7_QBC_AD3N_67,2U,67,HP,0,NA
AY29,IO_L15P_T2L_N4_AD11P_67,2L,67,HP,0,NA
AY30,IO_L15N_T2L_N5_AD11N_67,2L,67,HP,0,NA
AW27,IO_L14P_T2L_N2_GC_67,2L,67,HP,0,NA
AW28,IO_L14N_T2L_N3_GC_67,2L,67,HP,0,NA
BB28,IO_T2U_N12_67,2U,67,HP,0,NA
AY27,IO_L13P_T2L_N0_GC_QBC_67,2L,67,HP,0,NA
AY28,IO_L13N_T2L_N1_GC_QBC_67,2L,67,HP,0,NA
AV29,IO_L12P_T1U_N10_GC_67,1U,67,HP,0,NA
AV30,IO_L12N_T1U_N11_GC_67,1U,67,HP,0,NA
AW30,IO_T1U_N12_67,1U,67,HP,0,NA
AU28,IO_L11P_T1U_N8_GC_67,1U,67,HP,0,NA
AV28,IO_L11N_T1U_N9_GC_67,1U,67,HP,0,NA
AT30,IO_L10P_T1U_N6_QBC_AD4P_67,1U,67,HP,0,NA
AT31,IO_L10N_T1U_N7_QBC_AD4N_67,1U,67,HP,0,NA
AT29,IO_L9P_T1L_N4_AD12P_67,1L,67,HP,0,NA
AU29,IO_L9N_T1L_N5_AD12N_67,1L,67,HP,0,NA
AT27,IO_L8P_T1L_N2_AD5P_67,1L,67,HP,0,NA
AU27,IO_L8N_T1L_N3_AD5N_67,1L,67,HP,0,NA
AV26,IO_L7P_T1L_N0_QBC_AD13P_67,1L,67,HP,0,NA
AW26,IO_L7N_T1L_N1_QBC_AD13N_67,1L,67,HP,0,NA
AN30,IO_L6P_T0U_N10_AD6P_67,0U,67,HP,0,NA
AP30,IO_L6N_T0U_N11_AD6N_67,0U,67,HP,0,NA
AR27,IO_L5P_T0U_N8_AD14P_67,0U,67,HP,0,NA
AR28,IO_L5N_T0U_N9_AD14N_67,0U,67,HP,0,NA
AR29,IO_L4P_T0U_N6_DBC_AD7P_67,0U,67,HP,0,NA
AR30,IO_L4N_T0U_N7_DBC_AD7N_67,0U,67,HP,0,NA
AM29,IO_L3P_T0L_N4_AD15P_67,0L,67,HP,0,NA
AN29,IO_L3N_T0L_N5_AD15N_67,0L,67,HP,0,NA
AM31,IO_L2P_T0L_N2_67,0L,67,HP,0,NA
AN31,IO_L2N_T0L_N3_67,0L,67,HP,0,NA
AP31,IO_T0U_N12_VRP_67,0U,67,HP,0,NA
AN28,IO_L1P_T0L_N0_DBC_67,0L,67,HP,0,NA
AP28,IO_L1N_T0L_N1_DBC_67,0L,67,HP,0,NA
AM28,VREF_67,NA,67,HP,0,NA
BF30,IO_L24P_T3U_N10_68,3U,68,HP,0,NA
BF31,IO_L24N_T3U_N11_68,3U,68,HP,0,NA
BA30,IO_T3U_N12_68,3U,68,HP,0,NA
BC31,IO_L23P_T3U_N8_68,3U,68,HP,0,NA
BD31,IO_L23N_T3U_N9_68,3U,68,HP,0,NA
BE29,IO_L22P_T3U_N6_DBC_AD0P_68,3U,68,HP,0,NA
BF29,IO_L22N_T3U_N7_DBC_AD0N_68,3U,68,HP,0,NA
BA31,IO_L21P_T3L_N4_AD8P_68,3L,68,HP,0,NA
BB31,IO_L21N_T3L_N5_AD8N_68,3L,68,HP,0,NA
BD30,IO_L20P_T3L_N2_AD1P_68,3L,68,HP,0,NA
BE30,IO_L20N_T3L_N3_AD1N_68,3L,68,HP,0,NA
BC29,IO_L19P_T3L_N0_DBC_AD9P_68,3L,68,HP,0,NA
BC30,IO_L19N_T3L_N1_DBC_AD9N_68,3L,68,HP,0,NA
BA36,IO_L18P_T2U_N10_AD2P_68,2U,68,HP,0,NA
BB36,IO_L18N_T2U_N11_AD2N_68,2U,68,HP,0,NA
BB32,IO_L17P_T2U_N8_AD10P_68,2U,68,HP,0,NA
BB33,IO_L17N_T2U_N9_AD10N_68,2U,68,HP,0,NA
BA34,IO_L16P_T2U_N6_QBC_AD3P_68,2U,68,HP,0,NA
BB34,IO_L16N_T2U_N7_QBC_AD3N_68,2U,68,HP,0,NA
AY32,IO_L15P_T2L_N4_AD11P_68,2L,68,HP,0,NA
BA32,IO_L15N_T2L_N5_AD11N_68,2L,68,HP,0,NA
AW33,IO_L14P_T2L_N2_GC_68,2L,68,HP,0,NA
AY33,IO_L14N_T2L_N3_GC_68,2L,68,HP,0,NA
BA35,IO_T2U_N12_68,2U,68,HP,0,NA
AY34,IO_L13P_T2L_N0_GC_QBC_68,2L,68,HP,0,NA
AY35,IO_L13N_T2L_N1_GC_QBC_68,2L,68,HP,0,NA
AU33,IO_L12P_T1U_N10_GC_68,1U,68,HP,0,NA
AU34,IO_L12N_T1U_N11_GC_68,1U,68,HP,0,NA
AW32,IO_T1U_N12_68,1U,68,HP,0,NA
AV33,IO_L11P_T1U_N8_GC_68,1U,68,HP,0,NA
AV34,IO_L11N_T1U_N9_GC_68,1U,68,HP,0,NA
AV36,IO_L10P_T1U_N6_QBC_AD4P_68,1U,68,HP,0,NA
AW36,IO_L10N_T1U_N7_QBC_AD4N_68,1U,68,HP,0,NA
AV35,IO_L9P_T1L_N4_AD12P_68,1L,68,HP,0,NA
AW35,IO_L9N_T1L_N5_AD12N_68,1L,68,HP,0,NA
AU31,IO_L8P_T1L_N2_AD5P_68,1L,68,HP,0,NA
AU32,IO_L8N_T1L_N3_AD5N_68,1L,68,HP,0,NA
AV31,IO_L7P_T1L_N0_QBC_AD13P_68,1L,68,HP,0,NA
AW31,IO_L7N_T1L_N1_QBC_AD13N_68,1L,68,HP,0,NA
AR36,IO_L6P_T0U_N10_AD6P_68,0U,68,HP,0,NA
AT36,IO_L6N_T0U_N11_AD6N_68,0U,68,HP,0,NA
AP33,IO_L5P_T0U_N8_AD14P_68,0U,68,HP,0,NA
AR33,IO_L5N_T0U_N9_AD14N_68,0U,68,HP,0,NA
AR35,IO_L4P_T0U_N6_DBC_AD7P_68,0U,68,HP,0,NA
AT35,IO_L4N_T0U_N7_DBC_AD7N_68,0U,68,HP,0,NA
AR32,IO_L3P_T0L_N4_AD15P_68,0L,68,HP,0,NA
AT32,IO_L3N_T0L_N5_AD15N_68,0L,68,HP,0,NA
AR34,IO_L2P_T0L_N2_68,0L,68,HP,0,NA
AT34,IO_L2N_T0L_N3_68,0L,68,HP,0,NA
AU36,IO_T0U_N12_VRP_68,0U,68,HP,0,NA
AN32,IO_L1P_T0L_N0_DBC_68,0L,68,HP,0,NA
AP32,IO_L1N_T0L_N1_DBC_68,0L,68,HP,0,NA
AM32,VREF_68,NA,68,HP,0,NA
B26,IO_L24P_T3U_N10_70,3U,70,HP,1,NA
A26,IO_L24N_T3U_N11_70,3U,70,HP,1,NA
E26,IO_T3U_N12_70,3U,70,HP,1,NA
D29,IO_L23P_T3U_N8_70,3U,70,HP,1,NA
C29,IO_L23N_T3U_N9_70,3U,70,HP,1,NA
B27,IO_L22P_T3U_N6_DBC_AD0P_70,3U,70,HP,1,NA
B28,IO_L22N_T3U_N7_DBC_AD0N_70,3U,70,HP,1,NA
C27,IO_L21P_T3L_N4_AD8P_70,3L,70,HP,1,NA
C28,IO_L21N_T3L_N5_AD8N_70,3L,70,HP,1,NA
A28,IO_L20P_T3L_N2_AD1P_70,3L,70,HP,1,NA
A29,IO_L20N_T3L_N3_AD1N_70,3L,70,HP,1,NA
D26,IO_L19P_T3L_N0_DBC_AD9P_70,3L,70,HP,1,NA
D27,IO_L19N_T3L_N1_DBC_AD9N_70,3L,70,HP,1,NA
E27,IO_L18P_T2U_N10_AD2P_70,2U,70,HP,1,NA
E28,IO_L18N_T2U_N11_AD2N_70,2U,70,HP,1,NA
F29,IO_L17P_T2U_N8_AD10P_70,2U,70,HP,1,NA
E29,IO_L17N_T2U_N9_AD10N_70,2U,70,HP,1,NA
G26,IO_L16P_T2U_N6_QBC_AD3P_70,2U,70,HP,1,NA
F26,IO_L16N_T2U_N7_QBC_AD3N_70,2U,70,HP,1,NA
G28,IO_L15P_T2L_N4_AD11P_70,2L,70,HP,1,NA
F28,IO_L15N_T2L_N5_AD11N_70,2L,70,HP,1,NA
J27,IO_L14P_T2L_N2_GC_70,2L,70,HP,1,NA
H27,IO_L14N_T2L_N3_GC_70,2L,70,HP,1,NA
G27,IO_T2U_N12_70,2U,70,HP,1,NA
H28,IO_L13P_T2L_N0_GC_QBC_70,2L,70,HP,1,NA
H29,IO_L13N_T2L_N1_GC_QBC_70,2L,70,HP,1,NA
K29,IO_L12P_T1U_N10_GC_70,1U,70,HP,1,NA
J29,IO_L12N_T1U_N11_GC_70,1U,70,HP,1,NA
L26,IO_T1U_N12_70,1U,70,HP,1,NA
K27,IO_L11P_T1U_N8_GC_70,1U,70,HP,1,NA
K28,IO_L11N_T1U_N9_GC_70,1U,70,HP,1,NA
K26,IO_L10P_T1U_N6_QBC_AD4P_70,1U,70,HP,1,NA
J26,IO_L10N_T1U_N7_QBC_AD4N_70,1U,70,HP,1,NA
L28,IO_L9P_T1L_N4_AD12P_70,1L,70,HP,1,NA
L29,IO_L9N_T1L_N5_AD12N_70,1L,70,HP,1,NA
N27,IO_L8P_T1L_N2_AD5P_70,1L,70,HP,1,NA
M27,IO_L8N_T1L_N3_AD5N_70,1L,70,HP,1,NA
N28,IO_L7P_T1L_N0_QBC_AD13P_70,1L,70,HP,1,NA
M28,IO_L7N_T1L_N1_QBC_AD13N_70,1L,70,HP,1,NA
M30,IO_L6P_T0U_N10_AD6P_70,0U,70,HP,1,NA
L30,IO_L6N_T0U_N11_AD6N_70,0U,70,HP,1,NA
K31,IO_L5P_T0U_N8_AD14P_70,0U,70,HP,1,NA
J31,IO_L5N_T0U_N9_AD14N_70,0U,70,HP,1,NA
N29,IO_L4P_T0U_N6_DBC_AD7P_70,0U,70,HP,1,NA
N30,IO_L4N_T0U_N7_DBC_AD7N_70,0U,70,HP,1,NA
K32,IO_L3P_T0L_N4_AD15P_70,0L,70,HP,1,NA
J32,IO_L3N_T0L_N5_AD15N_70,0L,70,HP,1,NA
N32,IO_L2P_T0L_N2_70,0L,70,HP,1,NA
M32,IO_L2N_T0L_N3_70,0L,70,HP,1,NA
J30,IO_T0U_N12_VRP_70,0U,70,HP,1,NA
M31,IO_L1P_T0L_N0_DBC_70,0L,70,HP,1,NA
L31,IO_L1N_T0L_N1_DBC_70,0L,70,HP,1,NA
P27,VREF_70,NA,70,HP,1,NA
C22,IO_L24P_T3U_N10_71,3U,71,HP,1,NA
B22,IO_L24N_T3U_N11_71,3U,71,HP,1,NA
D22,IO_T3U_N12_71,3U,71,HP,1,NA
B25,IO_L23P_T3U_N8_71,3U,71,HP,1,NA
A25,IO_L23N_T3U_N9_71,3U,71,HP,1,NA
C23,IO_L22P_T3U_N6_DBC_AD0P_71,3U,71,HP,1,NA
B23,IO_L22N_T3U_N7_DBC_AD0N_71,3U,71,HP,1,NA
D25,IO_L21P_T3L_N4_AD8P_71,3L,71,HP,1,NA
C25,IO_L21N_T3L_N5_AD8N_71,3L,71,HP,1,NA
A24,IO_L20P_T3L_N2_AD1P_71,3L,71,HP,1,NA
A23,IO_L20N_T3L_N3_AD1N_71,3L,71,HP,1,NA
D24,IO_L19P_T3L_N0_DBC_AD9P_71,3L,71,HP,1,NA
C24,IO_L19N_T3L_N1_DBC_AD9N_71,3L,71,HP,1,NA
G21,IO_L18P_T2U_N10_AD2P_71,2U,71,HP,1,NA
F21,IO_L18N_T2U_N11_AD2N_71,2U,71,HP,1,NA
F24,IO_L17P_T2U_N8_AD10P_71,2U,71,HP,1,NA
E24,IO_L17N_T2U_N9_AD10N_71,2U,71,HP,1,NA
F23,IO_L16P_T2U_N6_QBC_AD3P_71,2U,71,HP,1,NA
E23,IO_L16N_T2U_N7_QBC_AD3N_71,2U,71,HP,1,NA
G25,IO_L15P_T2L_N4_AD11P_71,2L,71,HP,1,NA
F25,IO_L15N_T2L_N5_AD11N_71,2L,71,HP,1,NA
H23,IO_L14P_T2L_N2_GC_71,2L,71,HP,1,NA
G23,IO_L14N_T2L_N3_GC_71,2L,71,HP,1,NA
E22,IO_T2U_N12_71,2U,71,HP,1,NA
H22,IO_L13P_T2L_N0_GC_QBC_71,2L,71,HP,1,NA
G22,IO_L13N_T2L_N1_GC_QBC_71,2L,71,HP,1,NA
J24,IO_L12P_T1U_N10_GC_71,1U,71,HP,1,NA
H24,IO_L12N_T1U_N11_GC_71,1U,71,HP,1,NA
L25,IO_T1U_N12_71,1U,71,HP,1,NA
K22,IO_L11P_T1U_N8_GC_71,1U,71,HP,1,NA
J22,IO_L11N_T1U_N9_GC_71,1U,71,HP,1,NA
K21,IO_L10P_T1U_N6_QBC_AD4P_71,1U,71,HP,1,NA
J21,IO_L10N_T1U_N7_QBC_AD4N_71,1U,71,HP,1,NA
J25,IO_L9P_T1L_N4_AD12P_71,1L,71,HP,1,NA
H25,IO_L9N_T1L_N5_AD12N_71,1L,71,HP,1,NA
L23,IO_L8P_T1L_N2_AD5P_71,1L,71,HP,1,NA
K23,IO_L8N_T1L_N3_AD5N_71,1L,71,HP,1,NA
L24,IO_L7P_T1L_N0_QBC_AD13P_71,1L,71,HP,1,NA
K24,IO_L7N_T1L_N1_QBC_AD13N_71,1L,71,HP,1,NA
M21,IO_L6P_T0U_N10_AD6P_71,0U,71,HP,1,NA
L21,IO_L6N_T0U_N11_AD6N_71,0U,71,HP,1,NA
P25,IO_L5P_T0U_N8_AD14P_71,0U,71,HP,1,NA
N25,IO_L5N_T0U_N9_AD14N_71,0U,71,HP,1,NA
N22,IO_L4P_T0U_N6_DBC_AD7P_71,0U,71,HP,1,NA
M22,IO_L4N_T0U_N7_DBC_AD7N_71,0U,71,HP,1,NA
M26,IO_L3P_T0L_N4_AD15P_71,0L,71,HP,1,NA
M25,IO_L3N_T0L_N5_AD15N_71,0L,71,HP,1,NA
P24,IO_L2P_T0L_N2_71,0L,71,HP,1,NA
N24,IO_L2N_T0L_N3_71,0L,71,HP,1,NA
P22,IO_T0U_N12_VRP_71,0U,71,HP,1,NA
N23,IO_L1P_T0L_N0_DBC_71,0L,71,HP,1,NA
M23,IO_L1N_T0L_N1_DBC_71,0L,71,HP,1,NA
P21,VREF_71,NA,71,HP,1,NA
B18,IO_L24P_T3U_N10_72,3U,72,HP,1,NA
A18,IO_L24N_T3U_N11_72,3U,72,HP,1,NA
D21,IO_T3U_N12_72,3U,72,HP,1,NA
A20,IO_L23P_T3U_N8_72,3U,72,HP,1,NA
A19,IO_L23N_T3U_N9_72,3U,72,HP,1,NA
C19,IO_L22P_T3U_N6_DBC_AD0P_72,3U,72,HP,1,NA
C18,IO_L22N_T3U_N7_DBC_AD0N_72,3U,72,HP,1,NA
B21,IO_L21P_T3L_N4_AD8P_72,3L,72,HP,1,NA
A21,IO_L21N_T3L_N5_AD8N_72,3L,72,HP,1,NA
D20,IO_L20P_T3L_N2_AD1P_72,3L,72,HP,1,NA
D19,IO_L20N_T3L_N3_AD1N_72,3L,72,HP,1,NA
C20,IO_L19P_T3L_N0_DBC_AD9P_72,3L,72,HP,1,NA
B20,IO_L19N_T3L_N1_DBC_AD9N_72,3L,72,HP,1,NA
E19,IO_L18P_T2U_N10_AD2P_72,2U,72,HP,1,NA
E18,IO_L18N_T2U_N11_AD2N_72,2U,72,HP,1,NA
G20,IO_L17P_T2U_N8_AD10P_72,2U,72,HP,1,NA
F20,IO_L17N_T2U_N9_AD10N_72,2U,72,HP,1,NA
H18,IO_L16P_T2U_N6_QBC_AD3P_72,2U,72,HP,1,NA
G18,IO_L16N_T2U_N7_QBC_AD3N_72,2U,72,HP,1,NA
F19,IO_L15P_T2L_N4_AD11P_72,2L,72,HP,1,NA
F18,IO_L15N_T2L_N5_AD11N_72,2L,72,HP,1,NA
H20,IO_L14P_T2L_N2_GC_72,2L,72,HP,1,NA
H19,IO_L14N_T2L_N3_GC_72,2L,72,HP,1,NA
E21,IO_T2U_N12_72,2U,72,HP,1,NA
J20,IO_L13P_T2L_N0_GC_QBC_72,2L,72,HP,1,NA
J19,IO_L13N_T2L_N1_GC_QBC_72,2L,72,HP,1,NA
K19,IO_L12P_T1U_N10_GC_72,1U,72,HP,1,NA
K18,IO_L12N_T1U_N11_GC_72,1U,72,HP,1,NA
J15,IO_T1U_N12_72,1U,72,HP,1,NA
L19,IO_L11P_T1U_N8_GC_72,1U,72,HP,1,NA
L18,IO_L11N_T1U_N9_GC_72,1U,72,HP,1,NA
