Device/Package xcku085flva1517 3/31/2015 10:58:20,,,,,,
,,,,,,
Pin,Pin Name,Memory Byte Group,Bank,I/O Type,Super Logic Region,No-Connect
AV33,IO_L2P_T0L_N2_25,0L,25,HP,0,NA
AV34,IO_L2N_T0L_N3_25,0L,25,HP,0,NA
AR35,IO_T0U_N12_VRP_25,0U,25,HP,0,NA
AW33,IO_L1P_T0L_N0_DBC_25,0L,25,HP,0,NA
AW34,IO_L1N_T0L_N1_DBC_25,0L,25,HP,0,NA
AJ34,VREF_25,NA,25,HP,0,NA
AD20,IO_L24P_T3U_N10_44,3U,44,HP,0,NA
AD21,IO_L24N_T3U_N11_44,3U,44,HP,0,NA
AH21,IO_T3U_N12_44,3U,44,HP,0,NA
AE23,IO_L23P_T3U_N8_44,3U,44,HP,0,NA
AF23,IO_L23N_T3U_N9_44,3U,44,HP,0,NA
AE20,IO_L22P_T3U_N6_DBC_AD0P_44,3U,44,HP,0,NA
AE21,IO_L22N_T3U_N7_DBC_AD0N_44,3U,44,HP,0,NA
AE22,IO_L21P_T3L_N4_AD8P_44,3L,44,HP,0,NA
AF22,IO_L21N_T3L_N5_AD8N_44,3L,44,HP,0,NA
AF20,IO_L20P_T3L_N2_AD1P_44,3L,44,HP,0,NA
AG20,IO_L20N_T3L_N3_AD1N_44,3L,44,HP,0,NA
AG21,IO_L19P_T3L_N0_DBC_AD9P_44,3L,44,HP,0,NA
AG22,IO_L19N_T3L_N1_DBC_AD9N_44,3L,44,HP,0,NA
AH22,IO_L18P_T2U_N10_AD2P_44,2U,44,HP,0,NA
AH23,IO_L18N_T2U_N11_AD2N_44,2U,44,HP,0,NA
AK20,IO_L17P_T2U_N8_AD10P_44,2U,44,HP,0,NA
AK21,IO_L17N_T2U_N9_AD10N_44,2U,44,HP,0,NA
AJ20,IO_L16P_T2U_N6_QBC_AD3P_44,2U,44,HP,0,NA
AJ21,IO_L16N_T2U_N7_QBC_AD3N_44,2U,44,HP,0,NA
AL20,IO_L15P_T2L_N4_AD11P_44,2L,44,HP,0,NA
AM20,IO_L15N_T2L_N5_AD11N_44,2L,44,HP,0,NA
AK22,IO_L14P_T2L_N2_GC_44,2L,44,HP,0,NA
AL22,IO_L14N_T2L_N3_GC_44,2L,44,HP,0,NA
AJ23,IO_T2U_N12_44,2U,44,HP,0,NA
AK23,IO_L13P_T2L_N0_GC_QBC_44,2L,44,HP,0,NA
AL23,IO_L13N_T2L_N1_GC_QBC_44,2L,44,HP,0,NA
AM21,IO_L12P_T1U_N10_GC_44,1U,44,HP,0,NA
AN21,IO_L12N_T1U_N11_GC_44,1U,44,HP,0,NA
AP20,IO_T1U_N12_44,1U,44,HP,0,NA
AM22,IO_L11P_T1U_N8_GC_44,1U,44,HP,0,NA
AN22,IO_L11N_T1U_N9_GC_44,1U,44,HP,0,NA
AP21,IO_L10P_T1U_N6_QBC_AD4P_44,1U,44,HP,0,NA
AR21,IO_L10N_T1U_N7_QBC_AD4N_44,1U,44,HP,0,NA
AN23,IO_L9P_T1L_N4_AD12P_44,1L,44,HP,0,NA
AP23,IO_L9N_T1L_N5_AD12N_44,1L,44,HP,0,NA
AR22,IO_L8P_T1L_N2_AD5P_44,1L,44,HP,0,NA
AR23,IO_L8N_T1L_N3_AD5N_44,1L,44,HP,0,NA
AN24,IO_L7P_T1L_N0_QBC_AD13P_44,1L,44,HP,0,NA
AP24,IO_L7N_T1L_N1_QBC_AD13N_44,1L,44,HP,0,NA
AT22,IO_L6P_T0U_N10_AD6P_44,0U,44,HP,0,NA
AU22,IO_L6N_T0U_N11_AD6N_44,0U,44,HP,0,NA
AT23,IO_L5P_T0U_N8_AD14P_44,0U,44,HP,0,NA
AT24,IO_L5N_T0U_N9_AD14N_44,0U,44,HP,0,NA
AU21,IO_L4P_T0U_N6_DBC_AD7P_44,0U,44,HP,0,NA
AV22,IO_L4N_T0U_N7_DBC_AD7N_44,0U,44,HP,0,NA
AV23,IO_L3P_T0L_N4_AD15P_44,0L,44,HP,0,NA
AW23,IO_L3N_T0L_N5_AD15N_44,0L,44,HP,0,NA
AV21,IO_L2P_T0L_N2_44,0L,44,HP,0,NA
AW21,IO_L2N_T0L_N3_44,0L,44,HP,0,NA
AU24,IO_T0U_N12_VRP_44,0U,44,HP,0,NA
AV24,IO_L1P_T0L_N0_DBC_44,0L,44,HP,0,NA
AW24,IO_L1N_T0L_N1_DBC_44,0L,44,HP,0,NA
AD23,VREF_44,NA,44,HP,0,NA
AG26,IO_L24P_T3U_N10_45,3U,45,HP,0,NA
AG27,IO_L24N_T3U_N11_45,3U,45,HP,0,NA
AH27,IO_T3U_N12_45,3U,45,HP,0,NA
AE27,IO_L23P_T3U_N8_45,3U,45,HP,0,NA
AF27,IO_L23N_T3U_N9_45,3U,45,HP,0,NA
AF24,IO_L22P_T3U_N6_DBC_AD0P_45,3U,45,HP,0,NA
AG24,IO_L22N_T3U_N7_DBC_AD0N_45,3U,45,HP,0,NA
AD26,IO_L21P_T3L_N4_AD8P_45,3L,45,HP,0,NA
AE26,IO_L21N_T3L_N5_AD8N_45,3L,45,HP,0,NA
AF25,IO_L20P_T3L_N2_AD1P_45,3L,45,HP,0,NA
AG25,IO_L20N_T3L_N3_AD1N_45,3L,45,HP,0,NA
AD25,IO_L19P_T3L_N0_DBC_AD9P_45,3L,45,HP,0,NA
AE25,IO_L19N_T3L_N1_DBC_AD9N_45,3L,45,HP,0,NA
AH24,IO_L18P_T2U_N10_AD2P_45,2U,45,HP,0,NA
AJ24,IO_L18N_T2U_N11_AD2N_45,2U,45,HP,0,NA
AH26,IO_L17P_T2U_N8_AD10P_45,2U,45,HP,0,NA
AJ26,IO_L17N_T2U_N9_AD10N_45,2U,45,HP,0,NA
AL24,IO_L16P_T2U_N6_QBC_AD3P_45,2U,45,HP,0,NA
AL25,IO_L16N_T2U_N7_QBC_AD3N_45,2U,45,HP,0,NA
AJ25,IO_L15P_T2L_N4_AD11P_45,2L,45,HP,0,NA
AK25,IO_L15N_T2L_N5_AD11N_45,2L,45,HP,0,NA
AL27,IO_L14P_T2L_N2_GC_45,2L,45,HP,0,NA
AL28,IO_L14N_T2L_N3_GC_45,2L,45,HP,0,NA
AK26,IO_T2U_N12_45,2U,45,HP,0,NA
AK27,IO_L13P_T2L_N0_GC_QBC_45,2L,45,HP,0,NA
AK28,IO_L13N_T2L_N1_GC_QBC_45,2L,45,HP,0,NA
AM26,IO_L12P_T1U_N10_GC_45,1U,45,HP,0,NA
AN26,IO_L12N_T1U_N11_GC_45,1U,45,HP,0,NA
AP26,IO_T1U_N12_45,1U,45,HP,0,NA
AM27,IO_L11P_T1U_N8_GC_45,1U,45,HP,0,NA
AN27,IO_L11N_T1U_N9_GC_45,1U,45,HP,0,NA
AP25,IO_L10P_T1U_N6_QBC_AD4P_45,1U,45,HP,0,NA
AR25,IO_L10N_T1U_N7_QBC_AD4N_45,1U,45,HP,0,NA
AN28,IO_L9P_T1L_N4_AD12P_45,1L,45,HP,0,NA
AP28,IO_L9N_T1L_N5_AD12N_45,1L,45,HP,0,NA
AM24,IO_L8P_T1L_N2_AD5P_45,1L,45,HP,0,NA
AM25,IO_L8N_T1L_N3_AD5N_45,1L,45,HP,0,NA
AR26,IO_L7P_T1L_N0_QBC_AD13P_45,1L,45,HP,0,NA
AR27,IO_L7N_T1L_N1_QBC_AD13N_45,1L,45,HP,0,NA
AV26,IO_L6P_T0U_N10_AD6P_45,0U,45,HP,0,NA
AV27,IO_L6N_T0U_N11_AD6N_45,0U,45,HP,0,NA
AR28,IO_L5P_T0U_N8_AD14P_45,0U,45,HP,0,NA
AT28,IO_L5N_T0U_N9_AD14N_45,0U,45,HP,0,NA
AU25,IO_L4P_T0U_N6_DBC_AD7P_45,0U,45,HP,0,NA
AU26,IO_L4N_T0U_N7_DBC_AD7N_45,0U,45,HP,0,NA
AT27,IO_L3P_T0L_N4_AD15P_45,0L,45,HP,0,NA
AU27,IO_L3N_T0L_N5_AD15N_45,0L,45,HP,0,NA
AW25,IO_L2P_T0L_N2_45,0L,45,HP,0,NA
AW26,IO_L2N_T0L_N3_45,0L,45,HP,0,NA
AT25,IO_T0U_N12_VRP_45,0U,45,HP,0,NA
AV28,IO_L1P_T0L_N0_DBC_45,0L,45,HP,0,NA
AW28,IO_L1N_T0L_N1_DBC_45,0L,45,HP,0,NA
AD24,VREF_45,NA,45,HP,0,NA
B34,IO_L24P_T3U_N10_46,3U,46,HP,0,NA
A34,IO_L24N_T3U_N11_46,3U,46,HP,0,NA
A33,IO_T3U_N12_46,3U,46,HP,0,NA
D34,IO_L23P_T3U_N8_46,3U,46,HP,0,NA
C34,IO_L23N_T3U_N9_46,3U,46,HP,0,NA
B35,IO_L22P_T3U_N6_DBC_AD0P_46,3U,46,HP,0,NA
A35,IO_L22N_T3U_N7_DBC_AD0N_46,3U,46,HP,0,NA
E35,IO_L21P_T3L_N4_AD8P_46,3L,46,HP,0,NA
D35,IO_L21N_T3L_N5_AD8N_46,3L,46,HP,0,NA
C36,IO_L20P_T3L_N2_AD1P_46,3L,46,HP,0,NA
B36,IO_L20N_T3L_N3_AD1N_46,3L,46,HP,0,NA
E36,IO_L19P_T3L_N0_DBC_AD9P_46,3L,46,HP,0,NA
D36,IO_L19N_T3L_N1_DBC_AD9N_46,3L,46,HP,0,NA
C37,IO_L18P_T2U_N10_AD2P_46,2U,46,HP,0,NA
B37,IO_L18N_T2U_N11_AD2N_46,2U,46,HP,0,NA
A37,IO_L17P_T2U_N8_AD10P_46,2U,46,HP,0,NA
A38,IO_L17N_T2U_N9_AD10N_46,2U,46,HP,0,NA
C38,IO_L16P_T2U_N6_QBC_AD3P_46,2U,46,HP,0,NA
B39,IO_L16N_T2U_N7_QBC_AD3N_46,2U,46,HP,0,NA
D39,IO_L15P_T2L_N4_AD11P_46,2L,46,HP,0,NA
C39,IO_L15N_T2L_N5_AD11N_46,2L,46,HP,0,NA
E37,IO_L14P_T2L_N2_GC_46,2L,46,HP,0,NA
D38,IO_L14N_T2L_N3_GC_46,2L,46,HP,0,NA
F39,IO_T2U_N12_46,2U,46,HP,0,NA
F38,IO_L13P_T2L_N0_GC_QBC_46,2L,46,HP,0,NA
E38,IO_L13N_T2L_N1_GC_QBC_46,2L,46,HP,0,NA
G37,IO_L12P_T1U_N10_GC_46,1U,46,HP,0,NA
F37,IO_L12N_T1U_N11_GC_46,1U,46,HP,0,NA
F34,IO_T1U_N12_46,1U,46,HP,0,NA
H36,IO_L11P_T1U_N8_GC_46,1U,46,HP,0,NA
G36,IO_L11N_T1U_N9_GC_46,1U,46,HP,0,NA
H37,IO_L10P_T1U_N6_QBC_AD4P_46,1U,46,HP,0,NA
H38,IO_L10N_T1U_N7_QBC_AD4N_46,1U,46,HP,0,NA
H34,IO_L9P_T1L_N4_AD12P_46,1L,46,HP,0,NA
G34,IO_L9N_T1L_N5_AD12N_46,1L,46,HP,0,NA
H39,IO_L8P_T1L_N2_AD5P_46,1L,46,HP,0,NA
G39,IO_L8N_T1L_N3_AD5N_46,1L,46,HP,0,NA
G35,IO_L7P_T1L_N0_QBC_AD13P_46,1L,46,HP,0,NA
F35,IO_L7N_T1L_N1_QBC_AD13N_46,1L,46,HP,0,NA
L37,IO_L6P_T0U_N10_AD6P_46,0U,46,HP,0,NA
K37,IO_L6N_T0U_N11_AD6N_46,0U,46,HP,0,NA
J34,IO_L5P_T0U_N8_AD14P_46,0U,46,HP,0,NA
J35,IO_L5N_T0U_N9_AD14N_46,0U,46,HP,0,NA
L38,IO_L4P_T0U_N6_DBC_AD7P_46,0U,46,HP,0,NA
K38,IO_L4N_T0U_N7_DBC_AD7N_46,0U,46,HP,0,NA
L35,IO_L3P_T0L_N4_AD15P_46,0L,46,HP,0,NA
K35,IO_L3N_T0L_N5_AD15N_46,0L,46,HP,0,NA
J38,IO_L2P_T0L_N2_46,0L,46,HP,0,NA
J39,IO_L2N_T0L_N3_46,0L,46,HP,0,NA
L39,IO_T0U_N12_VRP_46,0U,46,HP,0,NA
K36,IO_L1P_T0L_N0_DBC_46,0L,46,HP,0,NA
J36,IO_L1N_T0L_N1_DBC_46,0L,46,HP,0,NA
L34,VREF_46,NA,46,HP,0,NA
C31,IO_L24P_T3U_N10_47,3U,47,HP,0,NA
B31,IO_L24N_T3U_N11_47,3U,47,HP,0,NA
B29,IO_T3U_N12_47,3U,47,HP,0,NA
A28,IO_L23P_T3U_N8_47,3U,47,HP,0,NA
A29,IO_L23N_T3U_N9_47,3U,47,HP,0,NA
B32,IO_L22P_T3U_N6_DBC_AD0P_47,3U,47,HP,0,NA
A32,IO_L22N_T3U_N7_DBC_AD0N_47,3U,47,HP,0,NA
D29,IO_L21P_T3L_N4_AD8P_47,3L,47,HP,0,NA
C29,IO_L21N_T3L_N5_AD8N_47,3L,47,HP,0,NA
C32,IO_L20P_T3L_N2_AD1P_47,3L,47,HP,0,NA
C33,IO_L20N_T3L_N3_AD1N_47,3L,47,HP,0,NA
B30,IO_L19P_T3L_N0_DBC_AD9P_47,3L,47,HP,0,NA
A30,IO_L19N_T3L_N1_DBC_AD9N_47,3L,47,HP,0,NA
E30,IO_L18P_T2U_N10_AD2P_47,2U,47,HP,0,NA
D30,IO_L18N_T2U_N11_AD2N_47,2U,47,HP,0,NA
G29,IO_L17P_T2U_N8_AD10P_47,2U,47,HP,0,NA
F29,IO_L17N_T2U_N9_AD10N_47,2U,47,HP,0,NA
E31,IO_L16P_T2U_N6_QBC_AD3P_47,2U,47,HP,0,NA
D31,IO_L16N_T2U_N7_QBC_AD3N_47,2U,47,HP,0,NA
G30,IO_L15P_T2L_N4_AD11P_47,2L,47,HP,0,NA
F30,IO_L15N_T2L_N5_AD11N_47,2L,47,HP,0,NA
F32,IO_L14P_T2L_N2_GC_47,2L,47,HP,0,NA
E32,IO_L14N_T2L_N3_GC_47,2L,47,HP,0,NA
D33,IO_T2U_N12_47,2U,47,HP,0,NA
F33,IO_L13P_T2L_N0_GC_QBC_47,2L,47,HP,0,NA
E33,IO_L13N_T2L_N1_GC_QBC_47,2L,47,HP,0,NA
H32,IO_L12P_T1U_N10_GC_47,1U,47,HP,0,NA
G32,IO_L12N_T1U_N11_GC_47,1U,47,HP,0,NA
K30,IO_T1U_N12_47,1U,47,HP,0,NA
H31,IO_L11P_T1U_N8_GC_47,1U,47,HP,0,NA
G31,IO_L11N_T1U_N9_GC_47,1U,47,HP,0,NA
K31,IO_L10P_T1U_N6_QBC_AD4P_47,1U,47,HP,0,NA
K32,IO_L10N_T1U_N7_QBC_AD4N_47,1U,47,HP,0,NA
J29,IO_L9P_T1L_N4_AD12P_47,1L,47,HP,0,NA
H29,IO_L9N_T1L_N5_AD12N_47,1L,47,HP,0,NA
J33,IO_L8P_T1L_N2_AD5P_47,1L,47,HP,0,NA
H33,IO_L8N_T1L_N3_AD5N_47,1L,47,HP,0,NA
J30,IO_L7P_T1L_N0_QBC_AD13P_47,1L,47,HP,0,NA
J31,IO_L7N_T1L_N1_QBC_AD13N_47,1L,47,HP,0,NA
M30,IO_L6P_T0U_N10_AD6P_47,0U,47,HP,0,NA
L30,IO_L6N_T0U_N11_AD6N_47,0U,47,HP,0,NA
M29,IO_L5P_T0U_N8_AD14P_47,0U,47,HP,0,NA
L29,IO_L5N_T0U_N9_AD14N_47,0U,47,HP,0,NA
P29,IO_L4P_T0U_N6_DBC_AD7P_47,0U,47,HP,0,NA
N29,IO_L4N_T0U_N7_DBC_AD7N_47,0U,47,HP,0,NA
L32,IO_L3P_T0L_N4_AD15P_47,0L,47,HP,0,NA
L33,IO_L3N_T0L_N5_AD15N_47,0L,47,HP,0,NA
R30,IO_L2P_T0L_N2_47,0L,47,HP,0,NA
P30,IO_L2N_T0L_N3_47,0L,47,HP,0,NA
K33,IO_T0U_N12_VRP_47,0U,47,HP,0,NA
M31,IO_L1P_T0L_N0_DBC_47,0L,47,HP,0,NA
M32,IO_L1N_T0L_N1_DBC_47,0L,47,HP,0,NA
T30,VREF_47,NA,47,HP,0,NA
B25,IO_L24P_T3U_N10_48,3U,48,HP,0,NA
A25,IO_L24N_T3U_N11_48,3U,48,HP,0,NA
A27,IO_T3U_N12_48,3U,48,HP,0,NA
B26,IO_L23P_T3U_N8_48,3U,48,HP,0,NA
B27,IO_L23N_T3U_N9_48,3U,48,HP,0,NA
D25,IO_L22P_T3U_N6_DBC_AD0P_48,3U,48,HP,0,NA
D26,IO_L22N_T3U_N7_DBC_AD0N_48,3U,48,HP,0,NA
C26,IO_L21P_T3L_N4_AD8P_48,3L,48,HP,0,NA
C27,IO_L21N_T3L_N5_AD8N_48,3L,48,HP,0,NA
E25,IO_L20P_T3L_N2_AD1P_48,3L,48,HP,0,NA
E26,IO_L20N_T3L_N3_AD1N_48,3L,48,HP,0,NA
D28,IO_L19P_T3L_N0_DBC_AD9P_48,3L,48,HP,0,NA
C28,IO_L19N_T3L_N1_DBC_AD9N_48,3L,48,HP,0,NA
G26,IO_L18P_T2U_N10_AD2P_48,2U,48,HP,0,NA
G27,IO_L18N_T2U_N11_AD2N_48,2U,48,HP,0,NA
F28,IO_L17P_T2U_N8_AD10P_48,2U,48,HP,0,NA
E28,IO_L17N_T2U_N9_AD10N_48,2U,48,HP,0,NA
G25,IO_L16P_T2U_N6_QBC_AD3P_48,2U,48,HP,0,NA
F25,IO_L16N_T2U_N7_QBC_AD3N_48,2U,48,HP,0,NA
F27,IO_L15P_T2L_N4_AD11P_48,2L,48,HP,0,NA
E27,IO_L15N_T2L_N5_AD11N_48,2L,48,HP,0,NA
J26,IO_L14P_T2L_N2_GC_48,2L,48,HP,0,NA
H26,IO_L14N_T2L_N3_GC_48,2L,48,HP,0,NA
J25,IO_T2U_N12_48,2U,48,HP,0,NA
H27,IO_L13P_T2L_N0_GC_QBC_48,2L,48,HP,0,NA
H28,IO_L13N_T2L_N1_GC_QBC_48,2L,48,HP,0,NA
K26,IO_L12P_T1U_N10_GC_48,1U,48,HP,0,NA
K27,IO_L12N_T1U_N11_GC_48,1U,48,HP,0,NA
L28,IO_T1U_N12_48,1U,48,HP,0,NA
K28,IO_L11P_T1U_N8_GC_48,1U,48,HP,0,NA
J28,IO_L11N_T1U_N9_GC_48,1U,48,HP,0,NA
L25,IO_L10P_T1U_N6_QBC_AD4P_48,1U,48,HP,0,NA
K25,IO_L10N_T1U_N7_QBC_AD4N_48,1U,48,HP,0,NA
M27,IO_L9P_T1L_N4_AD12P_48,1L,48,HP,0,NA
L27,IO_L9N_T1L_N5_AD12N_48,1L,48,HP,0,NA
N24,IO_L8P_T1L_N2_AD5P_48,1L,48,HP,0,NA
M24,IO_L8N_T1L_N3_AD5N_48,1L,48,HP,0,NA
M25,IO_L7P_T1L_N0_QBC_AD13P_48,1L,48,HP,0,NA
