Device/Package xc7vx690tffg1158 12/21/2011 15:14:17,,,,,,,
,,,,,,,
Pin,Pin Name,Memory Byte Group,Bank,VCCAUX Group,Super Logic Region,I/O Type,No-Connect
G7,MGTRREF_115,NA,115,NA,NA,GTH,NA
AC7,MGTREFCLK1N_115,NA,115,NA,NA,GTH,NA
AC8,MGTREFCLK1P_115,NA,115,NA,NA,GTH,NA
AH2,MGTHTXP1_115,NA,115,NA,NA,GTH,NA
AG4,MGTHRXP1_115,NA,115,NA,NA,GTH,NA
AH1,MGTHTXN1_115,NA,115,NA,NA,GTH,NA
AG3,MGTHRXN1_115,NA,115,NA,NA,GTH,NA
AJ4,MGTHTXP0_115,NA,115,NA,NA,GTH,NA
AH6,MGTHRXP0_115,NA,115,NA,NA,GTH,NA
AJ3,MGTHTXN0_115,NA,115,NA,NA,GTH,NA
AH5,MGTHRXN0_115,NA,115,NA,NA,GTH,NA
V2,MGTHTXP3_116,NA,116,NA,NA,GTH,NA
V6,MGTHRXP3_116,NA,116,NA,NA,GTH,NA
V1,MGTHTXN3_116,NA,116,NA,NA,GTH,NA
V5,MGTHRXN3_116,NA,116,NA,NA,GTH,NA
W4,MGTHTXP2_116,NA,116,NA,NA,GTH,NA
Y6,MGTHRXP2_116,NA,116,NA,NA,GTH,NA
W3,MGTHTXN2_116,NA,116,NA,NA,GTH,NA
W8,MGTREFCLK0P_116,NA,116,NA,NA,GTH,NA
Y5,MGTHRXN2_116,NA,116,NA,NA,GTH,NA
W7,MGTREFCLK0N_116,NA,116,NA,NA,GTH,NA
AA7,MGTREFCLK1N_116,NA,116,NA,NA,GTH,NA
AA8,MGTREFCLK1P_116,NA,116,NA,NA,GTH,NA
Y2,MGTHTXP1_116,NA,116,NA,NA,GTH,NA
AA4,MGTHRXP1_116,NA,116,NA,NA,GTH,NA
Y1,MGTHTXN1_116,NA,116,NA,NA,GTH,NA
AA3,MGTHRXN1_116,NA,116,NA,NA,GTH,NA
AB2,MGTHTXP0_116,NA,116,NA,NA,GTH,NA
AC4,MGTHRXP0_116,NA,116,NA,NA,GTH,NA
AB1,MGTHTXN0_116,NA,116,NA,NA,GTH,NA
AC3,MGTHRXN0_116,NA,116,NA,NA,GTH,NA
N4,MGTHTXP3_117,NA,117,NA,NA,GTH,NA
L4,MGTHRXP3_117,NA,117,NA,NA,GTH,NA
N3,MGTHTXN3_117,NA,117,NA,NA,GTH,NA
L3,MGTHRXN3_117,NA,117,NA,NA,GTH,NA
P2,MGTHTXP2_117,NA,117,NA,NA,GTH,NA
P6,MGTHRXP2_117,NA,117,NA,NA,GTH,NA
P1,MGTHTXN2_117,NA,117,NA,NA,GTH,NA
R8,MGTREFCLK0P_117,NA,117,NA,NA,GTH,NA
P5,MGTHRXN2_117,NA,117,NA,NA,GTH,NA
R7,MGTREFCLK0N_117,NA,117,NA,NA,GTH,NA
U7,MGTREFCLK1N_117,NA,117,NA,NA,GTH,NA
U8,MGTREFCLK1P_117,NA,117,NA,NA,GTH,NA
T2,MGTHTXP1_117,NA,117,NA,NA,GTH,NA
R4,MGTHRXP1_117,NA,117,NA,NA,GTH,NA
T1,MGTHTXN1_117,NA,117,NA,NA,GTH,NA
R3,MGTHRXN1_117,NA,117,NA,NA,GTH,NA
U4,MGTHTXP0_117,NA,117,NA,NA,GTH,NA
T6,MGTHRXP0_117,NA,117,NA,NA,GTH,NA
U3,MGTHTXN0_117,NA,117,NA,NA,GTH,NA
T5,MGTHRXN0_117,NA,117,NA,NA,GTH,NA
G4,MGTHTXP3_118,NA,118,NA,NA,GTH,NA
F6,MGTHRXP3_118,NA,118,NA,NA,GTH,NA
G3,MGTHTXN3_118,NA,118,NA,NA,GTH,NA
F5,MGTHRXN3_118,NA,118,NA,NA,GTH,NA
H2,MGTHTXP2_118,NA,118,NA,NA,GTH,NA
H6,MGTHRXP2_118,NA,118,NA,NA,GTH,NA
H1,MGTHTXN2_118,NA,118,NA,NA,GTH,NA
M6,MGTREFCLK0P_118,NA,118,NA,NA,GTH,NA
H5,MGTHRXN2_118,NA,118,NA,NA,GTH,NA
M5,MGTREFCLK0N_118,NA,118,NA,NA,GTH,NA
N7,MGTREFCLK1N_118,NA,118,NA,NA,GTH,NA
N8,MGTREFCLK1P_118,NA,118,NA,NA,GTH,NA
K2,MGTHTXP1_118,NA,118,NA,NA,GTH,NA
J4,MGTHRXP1_118,NA,118,NA,NA,GTH,NA
K1,MGTHTXN1_118,NA,118,NA,NA,GTH,NA
J3,MGTHRXN1_118,NA,118,NA,NA,GTH,NA
M2,MGTHTXP0_118,NA,118,NA,NA,GTH,NA
K6,MGTHRXP0_118,NA,118,NA,NA,GTH,NA
M1,MGTHTXN0_118,NA,118,NA,NA,GTH,NA
K5,MGTHRXN0_118,NA,118,NA,NA,GTH,NA
A4,MGTHTXP3_119,NA,119,NA,NA,GTH,NA
B6,MGTHRXP3_119,NA,119,NA,NA,GTH,NA
A3,MGTHTXN3_119,NA,119,NA,NA,GTH,NA
B5,MGTHRXN3_119,NA,119,NA,NA,GTH,NA
B2,MGTHTXP2_119,NA,119,NA,NA,GTH,NA
C4,MGTHRXP2_119,NA,119,NA,NA,GTH,NA
B1,MGTHTXN2_119,NA,119,NA,NA,GTH,NA
J8,MGTREFCLK0P_119,NA,119,NA,NA,GTH,NA
C3,MGTHRXN2_119,NA,119,NA,NA,GTH,NA
J7,MGTREFCLK0N_119,NA,119,NA,NA,GTH,NA
L7,MGTREFCLK1N_119,NA,119,NA,NA,GTH,NA
L8,MGTREFCLK1P_119,NA,119,NA,NA,GTH,NA
D2,MGTHTXP1_119,NA,119,NA,NA,GTH,NA
D6,MGTHRXP1_119,NA,119,NA,NA,GTH,NA
D1,MGTHTXN1_119,NA,119,NA,NA,GTH,NA
D5,MGTHRXN1_119,NA,119,NA,NA,GTH,NA
F2,MGTHTXP0_119,NA,119,NA,NA,GTH,NA
E4,MGTHRXP0_119,NA,119,NA,NA,GTH,NA
F1,MGTHTXN0_119,NA,119,NA,NA,GTH,NA
E3,MGTHRXN0_119,NA,119,NA,NA,GTH,NA
AK33,MGTHTXP3_214,NA,214,NA,NA,GTH,NA
AK29,MGTHRXP3_214,NA,214,NA,NA,GTH,NA
AK34,MGTHTXN3_214,NA,214,NA,NA,GTH,NA
AK30,MGTHRXN3_214,NA,214,NA,NA,GTH,NA
AM33,MGTHTXP2_214,NA,214,NA,NA,GTH,NA
AL31,MGTHRXP2_214,NA,214,NA,NA,GTH,NA
AM34,MGTHTXN2_214,NA,214,NA,NA,GTH,NA
AD29,MGTREFCLK0P_214,NA,214,NA,NA,GTH,NA
AL32,MGTHRXN2_214,NA,214,NA,NA,GTH,NA
AD30,MGTREFCLK0N_214,NA,214,NA,NA,GTH,NA
AE28,MGTREFCLK1N_214,NA,214,NA,NA,GTH,NA
AE27,MGTREFCLK1P_214,NA,214,NA,NA,GTH,NA
AN31,MGTHTXP1_214,NA,214,NA,NA,GTH,NA
AM29,MGTHRXP1_214,NA,214,NA,NA,GTH,NA
AN32,MGTHTXN1_214,NA,214,NA,NA,GTH,NA
AM30,MGTHRXN1_214,NA,214,NA,NA,GTH,NA
AP33,MGTHTXP0_214,NA,214,NA,NA,GTH,NA
AP29,MGTHRXP0_214,NA,214,NA,NA,GTH,NA
AP34,MGTHTXN0_214,NA,214,NA,NA,GTH,NA
AP30,MGTHRXN0_214,NA,214,NA,NA,GTH,NA
AD33,MGTHTXP3_215,NA,215,NA,NA,GTH,NA
AE31,MGTHRXP3_215,NA,215,NA,NA,GTH,NA
AD34,MGTHTXN3_215,NA,215,NA,NA,GTH,NA
AE32,MGTHRXN3_215,NA,215,NA,NA,GTH,NA
AF33,MGTHTXP2_215,NA,215,NA,NA,GTH,NA
AF29,MGTHRXP2_215,NA,215,NA,NA,GTH,NA
AF34,MGTHTXN2_215,NA,215,NA,NA,GTH,NA
AB29,MGTREFCLK0P_215,NA,215,NA,NA,GTH,NA
AF30,MGTHRXN2_215,NA,215,NA,NA,GTH,NA
G27,MGTAVTTRCAL_215,NA,215,NA,NA,GTH,NA
AB30,MGTREFCLK0N_215,NA,215,NA,NA,GTH,NA
G28,MGTRREF_215,NA,215,NA,NA,GTH,NA
AC28,MGTREFCLK1N_215,NA,215,NA,NA,GTH,NA
AC27,MGTREFCLK1P_215,NA,215,NA,NA,GTH,NA
AH33,MGTHTXP1_215,NA,215,NA,NA,GTH,NA
AG31,MGTHRXP1_215,NA,215,NA,NA,GTH,NA
AH34,MGTHTXN1_215,NA,215,NA,NA,GTH,NA
AG32,MGTHRXN1_215,NA,215,NA,NA,GTH,NA
AJ31,MGTHTXP0_215,NA,215,NA,NA,GTH,NA
AH29,MGTHRXP0_215,NA,215,NA,NA,GTH,NA
AJ32,MGTHTXN0_215,NA,215,NA,NA,GTH,NA
AH30,MGTHRXN0_215,NA,215,NA,NA,GTH,NA
V33,MGTHTXP3_216,NA,216,NA,NA,GTH,NA
V29,MGTHRXP3_216,NA,216,NA,NA,GTH,NA
V34,MGTHTXN3_216,NA,216,NA,NA,GTH,NA
V30,MGTHRXN3_216,NA,216,NA,NA,GTH,NA
W31,MGTHTXP2_216,NA,216,NA,NA,GTH,NA
Y29,MGTHRXP2_216,NA,216,NA,NA,GTH,NA
W32,MGTHTXN2_216,NA,216,NA,NA,GTH,NA
W27,MGTREFCLK0P_216,NA,216,NA,NA,GTH,NA
Y30,MGTHRXN2_216,NA,216,NA,NA,GTH,NA
W28,MGTREFCLK0N_216,NA,216,NA,NA,GTH,NA
AA28,MGTREFCLK1N_216,NA,216,NA,NA,GTH,NA
AA27,MGTREFCLK1P_216,NA,216,NA,NA,GTH,NA
Y33,MGTHTXP1_216,NA,216,NA,NA,GTH,NA
AA31,MGTHRXP1_216,NA,216,NA,NA,GTH,NA
Y34,MGTHTXN1_216,NA,216,NA,NA,GTH,NA
AA32,MGTHRXN1_216,NA,216,NA,NA,GTH,NA
AB33,MGTHTXP0_216,NA,216,NA,NA,GTH,NA
AC31,MGTHRXP0_216,NA,216,NA,NA,GTH,NA
AB34,MGTHTXN0_216,NA,216,NA,NA,GTH,NA
AC32,MGTHRXN0_216,NA,216,NA,NA,GTH,NA
N31,MGTHTXP3_217,NA,217,NA,NA,GTH,NA
L31,MGTHRXP3_217,NA,217,NA,NA,GTH,NA
N32,MGTHTXN3_217,NA,217,NA,NA,GTH,NA
L32,MGTHRXN3_217,NA,217,NA,NA,GTH,NA
P33,MGTHTXP2_217,NA,217,NA,NA,GTH,NA
P29,MGTHRXP2_217,NA,217,NA,NA,GTH,NA
P34,MGTHTXN2_217,NA,217,NA,NA,GTH,NA
R27,MGTREFCLK0P_217,NA,217,NA,NA,GTH,NA
P30,MGTHRXN2_217,NA,217,NA,NA,GTH,NA
R28,MGTREFCLK0N_217,NA,217,NA,NA,GTH,NA
U28,MGTREFCLK1N_217,NA,217,NA,NA,GTH,NA
U27,MGTREFCLK1P_217,NA,217,NA,NA,GTH,NA
T33,MGTHTXP1_217,NA,217,NA,NA,GTH,NA
R31,MGTHRXP1_217,NA,217,NA,NA,GTH,NA
T34,MGTHTXN1_217,NA,217,NA,NA,GTH,NA
R32,MGTHRXN1_217,NA,217,NA,NA,GTH,NA
U31,MGTHTXP0_217,NA,217,NA,NA,GTH,NA
T29,MGTHRXP0_217,NA,217,NA,NA,GTH,NA
U32,MGTHTXN0_217,NA,217,NA,NA,GTH,NA
T30,MGTHRXN0_217,NA,217,NA,NA,GTH,NA
G31,MGTHTXP3_218,NA,218,NA,NA,GTH,NA
F29,MGTHRXP3_218,NA,218,NA,NA,GTH,NA
G32,MGTHTXN3_218,NA,218,NA,NA,GTH,NA
F30,MGTHRXN3_218,NA,218,NA,NA,GTH,NA
H33,MGTHTXP2_218,NA,218,NA,NA,GTH,NA
H29,MGTHRXP2_218,NA,218,NA,NA,GTH,NA
H34,MGTHTXN2_218,NA,218,NA,NA,GTH,NA
M29,MGTREFCLK0P_218,NA,218,NA,NA,GTH,NA
H30,MGTHRXN2_218,NA,218,NA,NA,GTH,NA
M30,MGTREFCLK0N_218,NA,218,NA,NA,GTH,NA
N28,MGTREFCLK1N_218,NA,218,NA,NA,GTH,NA
N27,MGTREFCLK1P_218,NA,218,NA,NA,GTH,NA
K33,MGTHTXP1_218,NA,218,NA,NA,GTH,NA
J31,MGTHRXP1_218,NA,218,NA,NA,GTH,NA
K34,MGTHTXN1_218,NA,218,NA,NA,GTH,NA
J32,MGTHRXN1_218,NA,218,NA,NA,GTH,NA
M33,MGTHTXP0_218,NA,218,NA,NA,GTH,NA
K29,MGTHRXP0_218,NA,218,NA,NA,GTH,NA
M34,MGTHTXN0_218,NA,218,NA,NA,GTH,NA
K30,MGTHRXN0_218,NA,218,NA,NA,GTH,NA
A31,MGTHTXP3_219,NA,219,NA,NA,GTH,NA
B29,MGTHRXP3_219,NA,219,NA,NA,GTH,NA
A32,MGTHTXN3_219,NA,219,NA,NA,GTH,NA
B30,MGTHRXN3_219,NA,219,NA,NA,GTH,NA
B33,MGTHTXP2_219,NA,219,NA,NA,GTH,NA
C31,MGTHRXP2_219,NA,219,NA,NA,GTH,NA
B34,MGTHTXN2_219,NA,219,NA,NA,GTH,NA
J27,MGTREFCLK0P_219,NA,219,NA,NA,GTH,NA
C32,MGTHRXN2_219,NA,219,NA,NA,GTH,NA
J28,MGTREFCLK0N_219,NA,219,NA,NA,GTH,NA
L28,MGTREFCLK1N_219,NA,219,NA,NA,GTH,NA
L27,MGTREFCLK1P_219,NA,219,NA,NA,GTH,NA
D33,MGTHTXP1_219,NA,219,NA,NA,GTH,NA
D29,MGTHRXP1_219,NA,219,NA,NA,GTH,NA
D34,MGTHTXN1_219,NA,219,NA,NA,GTH,NA
D30,MGTHRXN1_219,NA,219,NA,NA,GTH,NA
F33,MGTHTXP0_219,NA,219,NA,NA,GTH,NA
E31,MGTHRXP0_219,NA,219,NA,NA,GTH,NA
F34,MGTHTXN0_219,NA,219,NA,NA,GTH,NA
E32,MGTHRXN0_219,NA,219,NA,NA,GTH,NA
C6,MGTAVCC_G11,NA,NA,NA,NA,NA,NA
E6,MGTAVCC_G11,NA,NA,NA,NA,NA,NA
G6,MGTAVCC_G11,NA,NA,NA,NA,NA,NA
J6,MGTAVCC_G11,NA,NA,NA,NA,NA,NA
L6,MGTAVCC_G11,NA,NA,NA,NA,NA,NA
N6,MGTAVCC_G11,NA,NA,NA,NA,NA,NA
R6,MGTAVCC_G11,NA,NA,NA,NA,NA,NA
AA6,MGTAVCC_G10,NA,NA,NA,NA,NA,NA
AC6,MGTAVCC_G10,NA,NA,NA,NA,NA,NA
AE6,MGTAVCC_G10,NA,NA,NA,NA,NA,NA
AG6,MGTAVCC_G10,NA,NA,NA,NA,NA,NA
AJ6,MGTAVCC_G10,NA,NA,NA,NA,NA,NA
AL6,MGTAVCC_G10,NA,NA,NA,NA,NA,NA
AN6,MGTAVCC_G10,NA,NA,NA,NA,NA,NA
C29,MGTAVCC_G21,NA,NA,NA,NA,NA,NA
E29,MGTAVCC_G21,NA,NA,NA,NA,NA,NA
G29,MGTAVCC_G21,NA,NA,NA,NA,NA,NA
J29,MGTAVCC_G21,NA,NA,NA,NA,NA,NA
L29,MGTAVCC_G21,NA,NA,NA,NA,NA,NA
N29,MGTAVCC_G21,NA,NA,NA,NA,NA,NA
R29,MGTAVCC_G21,NA,NA,NA,NA,NA,NA
AA29,MGTAVCC_G20,NA,NA,NA,NA,NA,NA
AC29,MGTAVCC_G20,NA,NA,NA,NA,NA,NA
AE29,MGTAVCC_G20,NA,NA,NA,NA,NA,NA
AG29,MGTAVCC_G20,NA,NA,NA,NA,NA,NA
AJ29,MGTAVCC_G20,NA,NA,NA,NA,NA,NA
AL29,MGTAVCC_G20,NA,NA,NA,NA,NA,NA
AN29,MGTAVCC_G20,NA,NA,NA,NA,NA,NA
U6,MGTVCCAUX_G11,NA,NA,NA,NA,NA,NA
W6,MGTVCCAUX_G10,NA,NA,NA,NA,NA,NA
U29,MGTVCCAUX_G21,NA,NA,NA,NA,NA,NA
W29,MGTVCCAUX_G20,NA,NA,NA,NA,NA,NA
C2,MGTAVTT_G11,NA,NA,NA,NA,NA,NA
D3,MGTAVTT_G11,NA,NA,NA,NA,NA,NA
G2,MGTAVTT_G11,NA,NA,NA,NA,NA,NA
H3,MGTAVTT_G11,NA,NA,NA,NA,NA,NA
L2,MGTAVTT_G11,NA,NA,NA,NA,NA,NA
M3,MGTAVTT_G11,NA,NA,NA,NA,NA,NA
R2,MGTAVTT_G11,NA,NA,NA,NA,NA,NA
T3,MGTAVTT_G11,NA,NA,NA,NA,NA,NA
W2,MGTAVTT_G10,NA,NA,NA,NA,NA,NA
Y3,MGTAVTT_G10,NA,NA,NA,NA,NA,NA
AC2,MGTAVTT_G10,NA,NA,NA,NA,NA,NA
AD3,MGTAVTT_G10,NA,NA,NA,NA,NA,NA
AG2,MGTAVTT_G10,NA,NA,NA,NA,NA,NA
AH3,MGTAVTT_G10,NA,NA,NA,NA,NA,NA
AL2,MGTAVTT_G10,NA,NA,NA,NA,NA,NA
AM3,MGTAVTT_G10,NA,NA,NA,NA,NA,NA
C33,MGTAVTT_G21,NA,NA,NA,NA,NA,NA
D32,MGTAVTT_G21,NA,NA,NA,NA,NA,NA
G33,MGTAVTT_G21,NA,NA,NA,NA,NA,NA
H32,MGTAVTT_G21,NA,NA,NA,NA,NA,NA
L33,MGTAVTT_G21,NA,NA,NA,NA,NA,NA
M32,MGTAVTT_G21,NA,NA,NA,NA,NA,NA
R33,MGTAVTT_G21,NA,NA,NA,NA,NA,NA
T32,MGTAVTT_G21,NA,NA,NA,NA,NA,NA
W33,MGTAVTT_G20,NA,NA,NA,NA,NA,NA
Y32,MGTAVTT_G20,NA,NA,NA,NA,NA,NA
AC33,MGTAVTT_G20,NA,NA,NA,NA,NA,NA
AD32,MGTAVTT_G20,NA,NA,NA,NA,NA,NA
AG33,MGTAVTT_G20,NA,NA,NA,NA,NA,NA
AH32,MGTAVTT_G20,NA,NA,NA,NA,NA,NA
AL33,MGTAVTT_G20,NA,NA,NA,NA,NA,NA
AM32,MGTAVTT_G20,NA,NA,NA,NA,NA,NA
A1,GND,NA,NA,NA,NA,NA,NA
A2,GND,NA,NA,NA,NA,NA,NA
A5,GND,NA,NA,NA,NA,NA,NA
A6,GND,NA,NA,NA,NA,NA,NA
A7,GND,NA,NA,NA,NA,NA,NA
A17,GND,NA,NA,NA,NA,NA,NA
A27,GND,NA,NA,NA,NA,NA,NA
A28,GND,NA,NA,NA,NA,NA,NA
A29,GND,NA,NA,NA,NA,NA,NA
A30,GND,NA,NA,NA,NA,NA,NA
A33,GND,NA,NA,NA,NA,NA,NA
A34,GND,NA,NA,NA,NA,NA,NA
B3,GND,NA,NA,NA,NA,NA,NA
B4,GND,NA,NA,NA,NA,NA,NA
B7,GND,NA,NA,NA,NA,NA,NA
B14,GND,NA,NA,NA,NA,NA,NA
B24,GND,NA,NA,NA,NA,NA,NA
B28,GND,NA,NA,NA,NA,NA,NA
B31,GND,NA,NA,NA,NA,NA,NA
B32,GND,NA,NA,NA,NA,NA,NA
C1,GND,NA,NA,NA,NA,NA,NA
C5,GND,NA,NA,NA,NA,NA,NA
C7,GND,NA,NA,NA,NA,NA,NA
C11,GND,NA,NA,NA,NA,NA,NA
C21,GND,NA,NA,NA,NA,NA,NA
C28,GND,NA,NA,NA,NA,NA,NA
C30,GND,NA,NA,NA,NA,NA,NA
C34,GND,NA,NA,NA,NA,NA,NA
D4,GND,NA,NA,NA,NA,NA,NA
D7,GND,NA,NA,NA,NA,NA,NA
D8,GND,NA,NA,NA,NA,NA,NA
D18,GND,NA,NA,NA,NA,NA,NA
D28,GND,NA,NA,NA,NA,NA,NA
D31,GND,NA,NA,NA,NA,NA,NA
E1,GND,NA,NA,NA,NA,NA,NA
E2,GND,NA,NA,NA,NA,NA,NA
E5,GND,NA,NA,NA,NA,NA,NA
E7,GND,NA,NA,NA,NA,NA,NA
E15,GND,NA,NA,NA,NA,NA,NA
E25,GND,NA,NA,NA,NA,NA,NA
E28,GND,NA,NA,NA,NA,NA,NA
E30,GND,NA,NA,NA,NA,NA,NA
E33,GND,NA,NA,NA,NA,NA,NA
E34,GND,NA,NA,NA,NA,NA,NA
F3,GND,NA,NA,NA,NA,NA,NA
F4,GND,NA,NA,NA,NA,NA,NA
F7,GND,NA,NA,NA,NA,NA,NA
F8,GND,NA,NA,NA,NA,NA,NA
F9,GND,NA,NA,NA,NA,NA,NA
F12,GND,NA,NA,NA,NA,NA,NA
F22,GND,NA,NA,NA,NA,NA,NA
F26,GND,NA,NA,NA,NA,NA,NA
F27,GND,NA,NA,NA,NA,NA,NA
F28,GND,NA,NA,NA,NA,NA,NA
F31,GND,NA,NA,NA,NA,NA,NA
F32,GND,NA,NA,NA,NA,NA,NA
G1,GND,NA,NA,NA,NA,NA,NA
G5,GND,NA,NA,NA,NA,NA,NA
G9,GND,NA,NA,NA,NA,NA,NA
G19,GND,NA,NA,NA,NA,NA,NA
G26,GND,NA,NA,NA,NA,NA,NA
G30,GND,NA,NA,NA,NA,NA,NA
G34,GND,NA,NA,NA,NA,NA,NA
H4,GND,NA,NA,NA,NA,NA,NA
H7,GND,NA,NA,NA,NA,NA,NA
H8,GND,NA,NA,NA,NA,NA,NA
H9,GND,NA,NA,NA,NA,NA,NA
H16,GND,NA,NA,NA,NA,NA,NA
H26,GND,NA,NA,NA,NA,NA,NA
H27,GND,NA,NA,NA,NA,NA,NA
H28,GND,NA,NA,NA,NA,NA,NA
H31,GND,NA,NA,NA,NA,NA,NA
J1,GND,NA,NA,NA,NA,NA,NA
J2,GND,NA,NA,NA,NA,NA,NA
J5,GND,NA,NA,NA,NA,NA,NA
J9,GND,NA,NA,NA,NA,NA,NA
J13,GND,NA,NA,NA,NA,NA,NA
J23,GND,NA,NA,NA,NA,NA,NA
J26,GND,NA,NA,NA,NA,NA,NA
J30,GND,NA,NA,NA,NA,NA,NA
J33,GND,NA,NA,NA,NA,NA,NA
J34,GND,NA,NA,NA,NA,NA,NA
K3,GND,NA,NA,NA,NA,NA,NA
K4,GND,NA,NA,NA,NA,NA,NA
K7,GND,NA,NA,NA,NA,NA,NA
K8,GND,NA,NA,NA,NA,NA,NA
K9,GND,NA,NA,NA,NA,NA,NA
K10,GND,NA,NA,NA,NA,NA,NA
K20,GND,NA,NA,NA,NA,NA,NA
K26,GND,NA,NA,NA,NA,NA,NA
K27,GND,NA,NA,NA,NA,NA,NA
K28,GND,NA,NA,NA,NA,NA,NA
K31,GND,NA,NA,NA,NA,NA,NA
K32,GND,NA,NA,NA,NA,NA,NA
L1,GND,NA,NA,NA,NA,NA,NA
L5,GND,NA,NA,NA,NA,NA,NA
L9,GND,NA,NA,NA,NA,NA,NA
L17,GND,NA,NA,NA,NA,NA,NA
L26,GND,NA,NA,NA,NA,NA,NA
L30,GND,NA,NA,NA,NA,NA,NA
L34,GND,NA,NA,NA,NA,NA,NA
M4,GND,NA,NA,NA,NA,NA,NA
M7,GND,NA,NA,NA,NA,NA,NA
M8,GND,NA,NA,NA,NA,NA,NA
M9,GND,NA,NA,NA,NA,NA,NA
M14,GND,NA,NA,NA,NA,NA,NA
M24,GND,NA,NA,NA,NA,NA,NA
M26,GND,NA,NA,NA,NA,NA,NA
M27,GND,NA,NA,NA,NA,NA,NA
M28,GND,NA,NA,NA,NA,NA,NA
M31,GND,NA,NA,NA,NA,NA,NA
N1,GND,NA,NA,NA,NA,NA,NA
N2,GND,NA,NA,NA,NA,NA,NA
N5,GND,NA,NA,NA,NA,NA,NA
N9,GND,NA,NA,NA,NA,NA,NA
N11,GND,NA,NA,NA,NA,NA,NA
N21,GND,NA,NA,NA,NA,NA,NA
N26,GND,NA,NA,NA,NA,NA,NA
N30,GND,NA,NA,NA,NA,NA,NA
N33,GND,NA,NA,NA,NA,NA,NA
N34,GND,NA,NA,NA,NA,NA,NA
P3,GND,NA,NA,NA,NA,NA,NA
P4,GND,NA,NA,NA,NA,NA,NA
P7,GND,NA,NA,NA,NA,NA,NA
P8,GND,NA,NA,NA,NA,NA,NA
P9,GND,NA,NA,NA,NA,NA,NA
P18,GND,NA,NA,NA,NA,NA,NA
P26,GND,NA,NA,NA,NA,NA,NA
P27,GND,NA,NA,NA,NA,NA,NA
P28,GND,NA,NA,NA,NA,NA,NA
P31,GND,NA,NA,NA,NA,NA,NA
P32,GND,NA,NA,NA,NA,NA,NA
R1,GND,NA,NA,NA,NA,NA,NA
R5,GND,NA,NA,NA,NA,NA,NA
R9,GND,NA,NA,NA,NA,NA,NA
R15,GND,NA,NA,NA,NA,NA,NA
R17,GND,NA,NA,NA,NA,NA,NA
R19,GND,NA,NA,NA,NA,NA,NA
R21,GND,NA,NA,NA,NA,NA,NA
R26,GND,NA,NA,NA,NA,NA,NA
R30,GND,NA,NA,NA,NA,NA,NA
R34,GND,NA,NA,NA,NA,NA,NA
T4,GND,NA,NA,NA,NA,NA,NA
T7,GND,NA,NA,NA,NA,NA,NA
T8,GND,NA,NA,NA,NA,NA,NA
T9,GND,NA,NA,NA,NA,NA,NA
T12,GND,NA,NA,NA,NA,NA,NA
T14,GND,NA,NA,NA,NA,NA,NA
T16,GND,NA,NA,NA,NA,NA,NA
T18,GND,NA,NA,NA,NA,NA,NA
T20,GND,NA,NA,NA,NA,NA,NA
T22,GND,NA,NA,NA,NA,NA,NA
T24,GND,NA,NA,NA,NA,NA,NA
T26,GND,NA,NA,NA,NA,NA,NA
T27,GND,NA,NA,NA,NA,NA,NA
T28,GND,NA,NA,NA,NA,NA,NA
T31,GND,NA,NA,NA,NA,NA,NA
U1,GND,NA,NA,NA,NA,NA,NA
U2,GND,NA,NA,NA,NA,NA,NA
U5,GND,NA,NA,NA,NA,NA,NA
U9,GND,NA,NA,NA,NA,NA,NA
U11,GND,NA,NA,NA,NA,NA,NA
U13,GND,NA,NA,NA,NA,NA,NA
U15,GND,NA,NA,NA,NA,NA,NA
U17,GND,NA,NA,NA,NA,NA,NA
U19,GND,NA,NA,NA,NA,NA,NA
U21,GND,NA,NA,NA,NA,NA,NA
U23,GND,NA,NA,NA,NA,NA,NA
U26,GND,NA,NA,NA,NA,NA,NA
U30,GND,NA,NA,NA,NA,NA,NA
U33,GND,NA,NA,NA,NA,NA,NA
U34,GND,NA,NA,NA,NA,NA,NA
V3,GND,NA,NA,NA,NA,NA,NA
V4,GND,NA,NA,NA,NA,NA,NA
V7,GND,NA,NA,NA,NA,NA,NA
V8,GND,NA,NA,NA,NA,NA,NA
V9,GND,NA,NA,NA,NA,NA,NA
V12,GND,NA,NA,NA,NA,NA,NA
V14,GND,NA,NA,NA,NA,NA,NA
V16,GND,NA,NA,NA,NA,NA,NA
V20,GND,NA,NA,NA,NA,NA,NA
V22,GND,NA,NA,NA,NA,NA,NA
V24,GND,NA,NA,NA,NA,NA,NA
V26,GND,NA,NA,NA,NA,NA,NA
V27,GND,NA,NA,NA,NA,NA,NA
V28,GND,NA,NA,NA,NA,NA,NA
V31,GND,NA,NA,NA,NA,NA,NA
V32,GND,NA,NA,NA,NA,NA,NA
W1,GND,NA,NA,NA,NA,NA,NA
W5,GND,NA,NA,NA,NA,NA,NA
W9,GND,NA,NA,NA,NA,NA,NA
W11,GND,NA,NA,NA,NA,NA,NA
W13,GND,NA,NA,NA,NA,NA,NA
W15,GND,NA,NA,NA,NA,NA,NA
W19,GND,NA,NA,NA,NA,NA,NA
W21,GND,NA,NA,NA,NA,NA,NA
W23,GND,NA,NA,NA,NA,NA,NA
W26,GND,NA,NA,NA,NA,NA,NA
W30,GND,NA,NA,NA,NA,NA,NA
W34,GND,NA,NA,NA,NA,NA,NA
Y4,GND,NA,NA,NA,NA,NA,NA
