"Pin Information for the Stratix® V 5SGXA7 Device 
Version 1.2 
3A	VREFB3AN0	IO		DATA24	DIFFIO_RX_B16p	DIFFOUT_B16p	AL27	DQS6B	DQS3B/CQ3B	DQ1B										
3A	VREFB3AN0	IO		DATA25	DIFFIO_TX_B17n	DIFFOUT_B17n	AL26	DQ6B	DQ3B	DQ1B										
3A	VREFB3AN0	IO		DATA26	DIFFIO_TX_B17p	DIFFOUT_B17p	AK26	DQ6B	DQ3B	DQ1B										
3A	VREFB3AN0	IO		DATA27	DIFFIO_RX_B18n	DIFFOUT_B18n	AK25	DQ6B	DQ3B	DQ1B										
3A	VREFB3AN0	IO		DATA28	DIFFIO_RX_B18p	DIFFOUT_B18p	AJ25	DQ6B	DQ3B	DQ1B										
3B	VREFB3BN0	IO		DATA29	DIFFIO_TX_B19n	DIFFOUT_B19n	AA23	DQ7B	DQ4B	DQ2B	DQ1B									
3B	VREFB3BN0	IO		DATA30	DIFFIO_TX_B19p	DIFFOUT_B19p	AB23	DQ7B	DQ4B	DQ2B	DQ1B									
3B	VREFB3BN0	IO		DATA31	DIFFIO_RX_B20n	DIFFOUT_B20n	AB22	DQSn7B	DQ4B	DQ2B	DQ1B									
3B	VREFB3BN0	IO		PR_DONE	DIFFIO_RX_B20p	DIFFOUT_B20p	AC22	DQS7B	DQ4B/CQn4B	DQ2B	DQ1B									
3B	VREFB3BN0	IO		PR_REQUEST	DIFFIO_TX_B21n	DIFFOUT_B21n	AB21	DQ7B	DQ4B	DQ2B	DQ1B									
3B	VREFB3BN0	IO		PR_READY	DIFFIO_TX_B21p	DIFFOUT_B21p	AC21	DQ7B	DQ4B	DQ2B	DQ1B									
3B	VREFB3BN0	IO	CLK0n		DIFFIO_RX_B22n	DIFFOUT_B22n	AG23	DQSn8B	DQSn4B/DQ4B	DQ2B	DQ1B									
3B	VREFB3BN0	IO	CLK0p		DIFFIO_RX_B22p	DIFFOUT_B22p	AF23	DQS8B	DQS4B/CQ4B	DQ2B/CQn2B	DQ1B									
3B	VREFB3BN0	IO		PR_ERROR	DIFFIO_TX_B23n	DIFFOUT_B23n	AD23	DQ8B	DQ4B	DQ2B	DQ1B									
3B	VREFB3BN0	IO		CvP_CONFDONE	DIFFIO_TX_B23p	DIFFOUT_B23p	AE23	DQ8B	DQ4B	DQ2B	DQ1B									
3B	VREFB3BN0	IO	CLK1n		DIFFIO_RX_B24n	DIFFOUT_B24n	AD21	DQ8B	DQ4B	DQ2B	DQ1B									
3B	VREFB3BN0	IO	CLK1p		DIFFIO_RX_B24p	DIFFOUT_B24p	AD22	DQ8B	DQ4B	DQ2B	DQ1B									
3B	VREFB3BN0	IO	"FPLL_BL_CLKOUT1,FPLL_BL_CLKOUTn"		DIFFIO_TX_B25n	DIFFOUT_B25n	AL24	DQ9B	DQ5B	DQ2B	DQ1B									
3B	VREFB3BN0	IO	"FPLL_BL_CLKOUT0,FPLL_BL_CLKOUTp,FPLL_BL_FB0"		DIFFIO_TX_B25p	DIFFOUT_B25p	AM24	DQ9B	DQ5B	DQ2B	DQ1B									
3B	VREFB3BN0	IO	"FPLL_BL_CLKOUT3,FPLL_BL_FBn"		DIFFIO_RX_B26n	DIFFOUT_B26n	AL23	DQSn9B	DQ5B	DQSn2B/DQ2B	DQ1B									
3B	VREFB3BN0	IO	"FPLL_BL_CLKOUT2,FPLL_BL_FBp,FPLL_BL_FB1"		DIFFIO_RX_B26p	DIFFOUT_B26p	AM23	DQS9B	DQ5B/CQn5B	DQS2B/CQ2B	DQ1B									
3B	VREFB3BN0	IO		nPERSTL0	DIFFIO_TX_B27n	DIFFOUT_B27n	AP23	DQ9B	DQ5B	DQ2B	DQ1B									
3B	VREFB3BN0	IO		nPERSTL1	DIFFIO_TX_B27p	DIFFOUT_B27p	AN23	DQ9B	DQ5B	DQ2B	DQ1B									
3B	VREFB3BN0	IO	CLK2n		DIFFIO_RX_B28n	DIFFOUT_B28n	AP22	DQSn10B	DQSn5B/DQ5B	DQ2B	DQ1B									
3B	VREFB3BN0	IO	CLK2p		DIFFIO_RX_B28p	DIFFOUT_B28p	AN22	DQS10B	DQS5B/CQ5B	DQ2B	DQ1B/CQn1B									
3B	VREFB3BN0	IO		nPERSTR1	DIFFIO_TX_B29n	DIFFOUT_B29n	AM21	DQ10B	DQ5B	DQ2B	DQ1B									
3B	VREFB3BN0	IO		nPERSTR0	DIFFIO_TX_B29p	DIFFOUT_B29p	AL21	DQ10B	DQ5B	DQ2B	DQ1B									
3B	VREFB3BN0	IO	CLK3n		DIFFIO_RX_B30n	DIFFOUT_B30n	AJ21	DQ10B	DQ5B	DQ2B	DQ1B									
3B	VREFB3BN0	IO	CLK3p		DIFFIO_RX_B30p	DIFFOUT_B30p	AK21	DQ10B	DQ5B	DQ2B	DQ1B									
3B	VREFB3BN0	IO			DIFFIO_TX_B31n	DIFFOUT_B31n	Y23	DQ11B	DQ6B	DQ3B	DQ1B									
3B	VREFB3BN0	IO			DIFFIO_TX_B31p	DIFFOUT_B31p	W23	DQ11B	DQ6B	DQ3B	DQ1B									
3B	VREFB3BN0	IO			DIFFIO_RX_B32n	DIFFOUT_B32n	W22	DQSn11B	DQ6B	DQ3B	DQSn1B/DQ1B									
3B	VREFB3BN0	IO			DIFFIO_RX_B32p	DIFFOUT_B32p	Y22	DQS11B	DQ6B/CQn6B	DQ3B	DQS1B/CQ1B									
3B	VREFB3BN0	IO			DIFFIO_TX_B33n	DIFFOUT_B33n	AA20	DQ11B	DQ6B	DQ3B	DQ1B									
3B	VREFB3BN0	IO			DIFFIO_TX_B33p	DIFFOUT_B33p	AA21	DQ11B	DQ6B	DQ3B	DQ1B									
3B	VREFB3BN0	IO			DIFFIO_RX_B34n	DIFFOUT_B34n	AB20	DQSn12B	DQSn6B/DQ6B	DQ3B	DQ1B									
3B	VREFB3BN0	IO			DIFFIO_RX_B34p	DIFFOUT_B34p	AB19	DQS12B	DQS6B/CQ6B	DQ3B/CQn3B	DQ1B									
3B	VREFB3BN0	IO			DIFFIO_TX_B35n	DIFFOUT_B35n	AC19	DQ12B	DQ6B	DQ3B	DQ1B									
3B	VREFB3BN0	IO			DIFFIO_TX_B35p	DIFFOUT_B35p	AC18	DQ12B	DQ6B	DQ3B	DQ1B									
3B	VREFB3BN0	IO			DIFFIO_RX_B36n	DIFFOUT_B36n	AA19	DQ12B	DQ6B	DQ3B	DQ1B									
3B	VREFB3BN0	IO			DIFFIO_RX_B36p	DIFFOUT_B36p	AA18	DQ12B	DQ6B	DQ3B	DQ1B									
3B	VREFB3BN0	IO			DIFFIO_TX_B37n	DIFFOUT_B37n	AF21	DQ13B	DQ7B	DQ3B	DQ1B									
3B	VREFB3BN0	IO			DIFFIO_TX_B37p	DIFFOUT_B37p	AF22	DQ13B	DQ7B	DQ3B	DQ1B									
3B	VREFB3BN0	IO			DIFFIO_RX_B38n	DIFFOUT_B38n	AH24	DQSn13B	DQ7B	DQSn3B/DQ3B	DQ1B									
3B	VREFB3BN0	IO			DIFFIO_RX_B38p	DIFFOUT_B38p	AH23	DQS13B	DQ7B/CQn7B	DQS3B/CQ3B	DQ1B									
3B	VREFB3BN0	IO			DIFFIO_TX_B39n	DIFFOUT_B39n	AG22	DQ13B	DQ7B	DQ3B	DQ1B									
3B	VREFB3BN0	IO			DIFFIO_TX_B39p	DIFFOUT_B39p	AH21	DQ13B	DQ7B	DQ3B	DQ1B									
3B	VREFB3BN0	IO			DIFFIO_RX_B40n	DIFFOUT_B40n	AK23	DQSn14B	DQSn7B/DQ7B	DQ3B	DQ1B									
3B	VREFB3BN0	IO			DIFFIO_RX_B40p	DIFFOUT_B40p	AK22	DQS14B	DQS7B/CQ7B	DQ3B	DQ1B									
3B	VREFB3BN0	IO			DIFFIO_TX_B41n	DIFFOUT_B41n	AH22	DQ14B	DQ7B	DQ3B	DQ1B									
3B	VREFB3BN0	IO			DIFFIO_TX_B41p	DIFFOUT_B41p	AJ22	DQ14B	DQ7B	DQ3B	DQ1B									
3B	VREFB3BN0	IO			DIFFIO_RX_B42n	DIFFOUT_B42n	AJ24	DQ14B	DQ7B	DQ3B	DQ1B									
3B	VREFB3BN0	IO			DIFFIO_RX_B42p	DIFFOUT_B42p	AK24	DQ14B	DQ7B	DQ3B	DQ1B									
3D	VREFB3DN0	IO			DIFFIO_TX_B67n	DIFFOUT_B67n	AM20	DQ23B	DQ8B	DQ4B										
3D	VREFB3DN0	IO			DIFFIO_TX_B67p	DIFFOUT_B67p	AN20	DQ23B	DQ8B	DQ4B										
3D	VREFB3DN0	IO			DIFFIO_RX_B68n	DIFFOUT_B68n	AP20	DQSn23B	DQ8B	DQ4B										
3D	VREFB3DN0	IO			DIFFIO_RX_B68p	DIFFOUT_B68p	AP19	DQS23B	DQ8B/CQn8B	DQ4B										
3D	VREFB3DN0	IO			DIFFIO_TX_B69n	DIFFOUT_B69n	AM18	DQ23B	DQ8B	DQ4B										
3D	VREFB3DN0	IO			DIFFIO_TX_B69p	DIFFOUT_B69p	AM17	DQ23B	DQ8B	DQ4B										
3D	VREFB3DN0	IO			DIFFIO_RX_B70n	DIFFOUT_B70n	AK20	DQSn24B	DQSn8B/DQ8B	DQ4B										
3D	VREFB3DN0	IO			DIFFIO_RX_B70p	DIFFOUT_B70p	AL20	DQS24B	DQS8B/CQ8B	DQ4B/CQn4B										
3D	VREFB3DN0	IO			DIFFIO_TX_B71n	DIFFOUT_B71n	AJ19	DQ24B	DQ8B	DQ4B										
3D	VREFB3DN0	IO			DIFFIO_TX_B71p	DIFFOUT_B71p	AK19	DQ24B	DQ8B	DQ4B										
3D	VREFB3DN0	IO			DIFFIO_RX_B72n	DIFFOUT_B72n	AL18	DQ24B	DQ8B	DQ4B										
3D	VREFB3DN0	IO			DIFFIO_RX_B72p	DIFFOUT_B72p	AK18	DQ24B	DQ8B	DQ4B										
3D	VREFB3DN0	IO			DIFFIO_TX_B73n	DIFFOUT_B73n	AE20	DQ25B	DQ9B	DQ4B										
3D	VREFB3DN0	IO			DIFFIO_TX_B73p	DIFFOUT_B73p	AF20	DQ25B	DQ9B	DQ4B										
3D	VREFB3DN0	IO			DIFFIO_RX_B74n	DIFFOUT_B74n	AE17	DQSn25B	DQ9B	DQSn4B/DQ4B										
3D	VREFB3DN0	IO			DIFFIO_RX_B74p	DIFFOUT_B74p	AD18	DQS25B	DQ9B/CQn9B	DQS4B/CQ4B										
3D	VREFB3DN0	IO			DIFFIO_TX_B75n	DIFFOUT_B75n	AD20	DQ25B	DQ9B	DQ4B										
3D	VREFB3DN0	IO			DIFFIO_TX_B75p	DIFFOUT_B75p	AD19	DQ25B	DQ9B	DQ4B										
3D	VREFB3DN0	IO	CLK4n		DIFFIO_RX_B76n	DIFFOUT_B76n	AG20	DQSn26B	DQSn9B/DQ9B	DQ4B										
3D	VREFB3DN0	IO	CLK4p		DIFFIO_RX_B76p	DIFFOUT_B76p	AH19	DQS26B	DQS9B/CQ9B	DQ4B										
3D	VREFB3DN0	IO			DIFFIO_TX_B77n	DIFFOUT_B77n	AG19	DQ26B	DQ9B	DQ4B										
3D	VREFB3DN0	IO			DIFFIO_TX_B77p	DIFFOUT_B77p	AF19	DQ26B	DQ9B	DQ4B										
3D	VREFB3DN0	IO	CLK5n		DIFFIO_RX_B78n	DIFFOUT_B78n	AH18	DQ26B	DQ9B	DQ4B										
3D	VREFB3DN0	IO	CLK5p		DIFFIO_RX_B78p	DIFFOUT_B78p	AJ18	DQ26B	DQ9B	DQ4B										
4D	VREFB4DN0	IO			DIFFIO_TX_B133n	DIFFOUT_B133n	AG16	DQ45B	DQ10B											
4D	VREFB4DN0	IO			DIFFIO_TX_B133p	DIFFOUT_B133p	AF16	DQ45B	DQ10B											
4D	VREFB4DN0	IO			DIFFIO_RX_B134n	DIFFOUT_B134n	AF17	DQSn45B	DQ10B											
4D	VREFB4DN0	IO			DIFFIO_RX_B134p	DIFFOUT_B134p	AG17	DQS45B	DQ10B/CQn10B											
4D	VREFB4DN0	IO			DIFFIO_TX_B135n	DIFFOUT_B135n	AF14	DQ45B	DQ10B											
4D	VREFB4DN0	IO			DIFFIO_TX_B135p	DIFFOUT_B135p	AF15	DQ45B	DQ10B											
4D	VREFB4DN0	IO			DIFFIO_RX_B136n	DIFFOUT_B136n	AJ16	DQSn46B	DQSn10B/DQ10B											
4D	VREFB4DN0	IO			DIFFIO_RX_B136p	DIFFOUT_B136p	AH16	DQS46B	DQS10B/CQ10B											
4D	VREFB4DN0	IO			DIFFIO_TX_B137n	DIFFOUT_B137n	AH14	DQ46B	DQ10B											
4D	VREFB4DN0	IO			DIFFIO_TX_B137p	DIFFOUT_B137p	AG14	DQ46B	DQ10B											
4D	VREFB4DN0	IO			DIFFIO_RX_B138n	DIFFOUT_B138n	AH15	DQ46B	DQ10B											
4D	VREFB4DN0	IO			DIFFIO_RX_B138p	DIFFOUT_B138p	AJ15	DQ46B	DQ10B											
4D	VREFB4DN0	IO	"FPLL_BC_CLKOUT1,FPLL_BC_CLKOUTn"		DIFFIO_TX_B139n	DIFFOUT_B139n	AK16	DQ47B	DQ11B	DQ5B										
4D	VREFB4DN0	IO	"FPLL_BC_CLKOUT0,FPLL_BC_CLKOUTp,FPLL_BC_FB0"		DIFFIO_TX_B139p	DIFFOUT_B139p	AL17	DQ47B	DQ11B	DQ5B										
4D	VREFB4DN0	IO	"FPLL_BC_CLKOUT3,FPLL_BC_FBn"		DIFFIO_RX_B140n	DIFFOUT_B140n	AP17	DQSn47B	DQ11B	DQ5B										
4D	VREFB4DN0	IO	"FPLL_BC_CLKOUT2,FPLL_BC_FBp,FPLL_BC_FB1"		DIFFIO_RX_B140p	DIFFOUT_B140p	AN17	DQS47B	DQ11B/CQn11B	DQ5B										
4D	VREFB4DN0	IO			DIFFIO_TX_B141n	DIFFOUT_B141n	AN16	DQ47B	DQ11B	DQ5B										
4D	VREFB4DN0	IO			DIFFIO_TX_B141p	DIFFOUT_B141p	AP16	DQ47B	DQ11B	DQ5B										
4D	VREFB4DN0	IO	CLK6n		DIFFIO_RX_B142n	DIFFOUT_B142n	AK15	DQSn48B	DQSn11B/DQ11B	DQ5B										
4D	VREFB4DN0	IO	CLK6p		DIFFIO_RX_B142p	DIFFOUT_B142p	AL15	DQS48B	DQS11B/CQ11B	DQ5B/CQn5B										
4D	VREFB4DN0	IO			DIFFIO_TX_B143n	DIFFOUT_B143n	AK14	DQ48B	DQ11B	DQ5B										
4D	VREFB4DN0	IO			DIFFIO_TX_B143p	DIFFOUT_B143p	AL14	DQ48B	DQ11B	DQ5B										
4D	VREFB4DN0	IO	CLK7n		DIFFIO_RX_B144n	DIFFOUT_B144n	AM15	DQ48B	DQ11B	DQ5B										
4D	VREFB4DN0	IO	CLK7p		DIFFIO_RX_B144p	DIFFOUT_B144p	AM14	DQ48B	DQ11B	DQ5B										
4D	VREFB4DN0	IO			DIFFIO_TX_B145n	DIFFOUT_B145n	AA17	DQ49B	DQ12B	DQ5B										
4D	VREFB4DN0	IO			DIFFIO_TX_B145p	DIFFOUT_B145p	AB17	DQ49B	DQ12B	DQ5B										
4D	VREFB4DN0	IO			DIFFIO_RX_B146n	DIFFOUT_B146n	AC16	DQSn49B	DQ12B	DQSn5B/DQ5B										
4D	VREFB4DN0	IO			DIFFIO_RX_B146p	DIFFOUT_B146p	AD17	DQS49B	DQ12B/CQn12B	DQS5B/CQ5B										
4D	VREFB4DN0	IO			DIFFIO_TX_B147n	DIFFOUT_B147n	AB16	DQ49B	DQ12B	DQ5B										
4D	VREFB4DN0	IO			DIFFIO_TX_B147p	DIFFOUT_B147p	AA16	DQ49B	DQ12B	DQ5B										
4D	VREFB4DN0	IO			DIFFIO_RX_B148n	DIFFOUT_B148n	AE15	DQSn50B	DQSn12B/DQ12B	DQ5B										
4D	VREFB4DN0	IO			DIFFIO_RX_B148p	DIFFOUT_B148p	AD15	DQS50B	DQS12B/CQ12B	DQ5B										
4D	VREFB4DN0	IO			DIFFIO_TX_B149n	DIFFOUT_B149n	AC15	DQ50B	DQ12B	DQ5B										
4D	VREFB4DN0	IO			DIFFIO_TX_B149p	DIFFOUT_B149p	AB15	DQ50B	DQ12B	DQ5B										
4D	VREFB4DN0	IO			DIFFIO_RX_B150n	DIFFOUT_B150n	AE14	DQ50B	DQ12B	DQ5B										
4D	VREFB4DN0	IO			DIFFIO_RX_B150p	DIFFOUT_B150p	AD14	DQ50B	DQ12B	DQ5B										
4B	VREFB4BN0	IO			DIFFIO_TX_B175n	DIFFOUT_B175n	AK12	DQ59B	DQ13B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B175p	DIFFOUT_B175p	AJ12	DQ59B	DQ13B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B176n	DIFFOUT_B176n	AK13	DQSn59B	DQ13B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B176p	DIFFOUT_B176p	AJ13	DQS59B	DQ13B/CQn13B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B177n	DIFFOUT_B177n	AH13	DQ59B	DQ13B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B177p	DIFFOUT_B177p	AH12	DQ59B	DQ13B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B178n	DIFFOUT_B178n	AG13	DQSn60B	DQSn13B/DQ13B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B178p	DIFFOUT_B178p	AF13	DQS60B	DQS13B/CQ13B	DQ6B/CQn6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B179n	DIFFOUT_B179n	AF12	DQ60B	DQ13B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B179p	DIFFOUT_B179p	AF11	DQ60B	DQ13B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B180n	DIFFOUT_B180n	AG11	DQ60B	DQ13B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B180p	DIFFOUT_B180p	AH11	DQ60B	DQ13B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B181n	DIFFOUT_B181n	AA15	DQ61B	DQ14B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B181p	DIFFOUT_B181p	AB14	DQ61B	DQ14B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B182n	DIFFOUT_B182n	AA14	DQSn61B	DQ14B	DQSn6B/DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B182p	DIFFOUT_B182p	AA13	DQS61B	DQ14B/CQn14B	DQS6B/CQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B183n	DIFFOUT_B183n	W13	DQ61B	DQ14B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B183p	DIFFOUT_B183p	Y13	DQ61B	DQ14B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B184n	DIFFOUT_B184n	W12	DQSn62B	DQSn14B/DQ14B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B184p	DIFFOUT_B184p	Y12	DQS62B	DQS14B/CQ14B	DQ6B	DQ2B/CQn2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B185n	DIFFOUT_B185n	W10	DQ62B	DQ14B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B185p	DIFFOUT_B185p	Y10	DQ62B	DQ14B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B186n	DIFFOUT_B186n	AA10	DQ62B	DQ14B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B186p	DIFFOUT_B186p	Y11	DQ62B	DQ14B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B187n	DIFFOUT_B187n	AN14	DQ63B	DQ15B	DQ7B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B187p	DIFFOUT_B187p	AP14	DQ63B	DQ15B	DQ7B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B188n	DIFFOUT_B188n	AP13	DQSn63B	DQ15B	DQ7B	DQSn2B/DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B188p	DIFFOUT_B188p	AN13	DQS63B	DQ15B/CQn15B	DQ7B	DQS2B/CQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B189n	DIFFOUT_B189n	AL12	DQ63B	DQ15B	DQ7B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B189p	DIFFOUT_B189p	AM12	DQ63B	DQ15B	DQ7B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B190n	DIFFOUT_B190n	AL11	DQSn64B	DQSn15B/DQ15B	DQ7B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B190p	DIFFOUT_B190p	AK11	DQS64B	DQS15B/CQ15B	DQ7B/CQn7B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B191n	DIFFOUT_B191n	AP11	DQ64B	DQ15B	DQ7B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B191p	DIFFOUT_B191p	AP10	DQ64B	DQ15B	DQ7B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B192n	DIFFOUT_B192n	AN11	DQ64B	DQ15B	DQ7B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B192p	DIFFOUT_B192p	AM11	DQ64B	DQ15B	DQ7B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B193n	DIFFOUT_B193n	AB12	DQ65B	DQ16B	DQ7B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B193p	DIFFOUT_B193p	AB13	DQ65B	DQ16B	DQ7B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B194n	DIFFOUT_B194n	AC12	DQSn65B	DQ16B	DQSn7B/DQ7B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B194p	DIFFOUT_B194p	AC13	DQS65B	DQ16B/CQn16B	DQS7B/CQ7B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B195n	DIFFOUT_B195n	AA11	DQ65B	DQ16B	DQ7B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B195p	DIFFOUT_B195p	AB11	DQ65B	DQ16B	DQ7B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B196n	DIFFOUT_B196n	AE12	DQSn66B	DQSn16B/DQ16B	DQ7B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B196p	DIFFOUT_B196p	AE11	DQS66B	DQS16B/CQ16B	DQ7B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B197n	DIFFOUT_B197n	AD11	DQ66B	DQ16B	DQ7B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B197p	DIFFOUT_B197p	AD12	DQ66B	DQ16B	DQ7B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B198n	DIFFOUT_B198n	AD10	DQ66B	DQ16B	DQ7B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B198p	DIFFOUT_B198p	AC10	DQ66B	DQ16B	DQ7B	DQ2B									
4A	VREFB4AN0	IO			DIFFIO_TX_B199n	DIFFOUT_B199n	AF10	DQ67B	DQ17B	DQ8B										
4A	VREFB4AN0	IO			DIFFIO_TX_B199p	DIFFOUT_B199p	AG10	DQ67B	DQ17B	DQ8B										
4A	VREFB4AN0	IO	CLK11n		DIFFIO_RX_B200n	DIFFOUT_B200n	AJ10	DQSn67B	DQ17B	DQ8B										
4A	VREFB4AN0	IO	CLK11p		DIFFIO_RX_B200p	DIFFOUT_B200p	AK10	DQS67B	DQ17B/CQn17B	DQ8B										
4A	VREFB4AN0	IO			DIFFIO_TX_B201n	DIFFOUT_B201n	AH10	DQ67B	DQ17B	DQ8B										
4A	VREFB4AN0	IO			DIFFIO_TX_B201p	DIFFOUT_B201p	AH9	DQ67B	DQ17B	DQ8B										
4A	VREFB4AN0	IO	CLK10n		DIFFIO_RX_B202n	DIFFOUT_B202n	AL9	DQSn68B	DQSn17B/DQ17B	DQ8B										
4A	VREFB4AN0	IO	CLK10p		DIFFIO_RX_B202p	DIFFOUT_B202p	AL8	DQS68B	DQS17B/CQ17B	DQ8B/CQn8B										
4A	VREFB4AN0	IO	"FPLL_BR_CLKOUT1,FPLL_BR_CLKOUTn"		DIFFIO_TX_B203n	DIFFOUT_B203n	AJ9	DQ68B	DQ17B	DQ8B										
4A	VREFB4AN0	IO	"FPLL_BR_CLKOUT0,FPLL_BR_CLKOUTp,FPLL_BR_FB0"		DIFFIO_TX_B203p	DIFFOUT_B203p	AK9	DQ68B	DQ17B	DQ8B										
4A	VREFB4AN0	IO	"FPLL_BR_CLKOUT3,FPLL_BR_FBn"		DIFFIO_RX_B204n	DIFFOUT_B204n	AK7	DQ68B	DQ17B	DQ8B										
4A	VREFB4AN0	IO	"FPLL_BR_CLKOUT2,FPLL_BR_FBp,FPLL_BR_FB1"		DIFFIO_RX_B204p	DIFFOUT_B204p	AK8	DQ68B	DQ17B	DQ8B										
4A	VREFB4AN0	IO			DIFFIO_TX_B205n	DIFFOUT_B205n	AM9	DQ69B	DQ18B	DQ8B										
4A	VREFB4AN0	IO			DIFFIO_TX_B205p	DIFFOUT_B205p	AN10	DQ69B	DQ18B	DQ8B										
4A	VREFB4AN0	IO	CLK9n		DIFFIO_RX_B206n	DIFFOUT_B206n	AP8	DQSn69B	DQ18B	DQSn8B/DQ8B										
4A	VREFB4AN0	IO	CLK9p		DIFFIO_RX_B206p	DIFFOUT_B206p	AP7	DQS69B	DQ18B/CQn18B	DQS8B/CQ8B										
4A	VREFB4AN0	IO			DIFFIO_TX_B207n	DIFFOUT_B207n	AM8	DQ69B	DQ18B	DQ8B										
4A	VREFB4AN0	IO			DIFFIO_TX_B207p	DIFFOUT_B207p	AN8	DQ69B	DQ18B	DQ8B										
4A	VREFB4AN0	IO	CLK8n		DIFFIO_RX_B208n	DIFFOUT_B208n	AP4	DQSn70B	DQSn18B/DQ18B	DQ8B										
4A	VREFB4AN0	IO	CLK8p		DIFFIO_RX_B208p	DIFFOUT_B208p	AP5	DQS70B	DQS18B/CQ18B	DQ8B										
4A	VREFB4AN0	IO			DIFFIO_TX_B209n	DIFFOUT_B209n	AM7	DQ70B	DQ18B	DQ8B										
4A	VREFB4AN0	IO			DIFFIO_TX_B209p	DIFFOUT_B209p	AN7	DQ70B	DQ18B	DQ8B										
4A	VREFB4AN0	IO			DIFFIO_RX_B210n	DIFFOUT_B210n	AK6	DQ70B	DQ18B	DQ8B										
4A	VREFB4AN0	IO	RZQ_1		DIFFIO_RX_B210p	DIFFOUT_B210p	AL6	DQ70B	DQ18B	DQ8B										
4A		GND					AG7													
4A		nCE		nCE			AD9													
4A		nSTATUS		nSTATUS			AJ7													
4A		CONF_DONE		CONF_DONE			AM6													
4A		nIO_PULLUP		nIO_PULLUP			AN5													
4A		MSEL0		MSEL0			AC9													
4A		MSEL1		MSEL1			Y9													
4A		MSEL2		MSEL2			AB9													
4A		MSEL3		MSEL3			Y8													
4A		MSEL4		MSEL4			AD8													
GXB_R0		REFCLK0Rn					AB5													
GXB_R0		REFCLK0Rp					AB6													
GXB_R0		"GXB_RX_R0p,GXB_REFCLK_R0p"					AL4													
GXB_R0		"GXB_RX_R0n,GXB_REFCLK_R0n"					AL3													
GXB_R0		GXB_TX_R0p					AJ4													
GXB_R0		GXB_TX_R0n					AJ3													
