"Pin Information for the Stratix® V 5SGXA3 Device 
Version 1.2 
GXB_R1		GXB_TX_R11p					H4													
GXB_R1		GXB_TX_R11n					H3													
GXB_R1		REFCLK3Rn					N6													
GXB_R1		REFCLK3Rp					N7													
7A		GND					J5													
7A	VREFB7AN0	IO	RZQ_4		DIFFIO_RX_T1p	DIFFOUT_T1p	F3	DQ1T	DQ1T	DQ1T										
7A	VREFB7AN0	IO			DIFFIO_RX_T1n	DIFFOUT_T1n	F4	DQ1T	DQ1T	DQ1T										
7A	VREFB7AN0	IO			DIFFIO_TX_T2p	DIFFOUT_T2p	E2	DQ1T	DQ1T	DQ1T										
7A	VREFB7AN0	IO			DIFFIO_TX_T2n	DIFFOUT_T2n	E3	DQ1T	DQ1T	DQ1T										
7A	VREFB7AN0	IO	CLK12p		DIFFIO_RX_T3p	DIFFOUT_T3p	E1	DQS1T	DQS1T/CQ1T	DQ1T										
7A	VREFB7AN0	IO	CLK12n		DIFFIO_RX_T3n	DIFFOUT_T3n	D1	DQSn1T	DQSn1T/DQ1T	DQ1T										
7A	VREFB7AN0	IO			DIFFIO_TX_T4p	DIFFOUT_T4p	B1	DQ2T	DQ1T	DQ1T										
7A	VREFB7AN0	IO			DIFFIO_TX_T4n	DIFFOUT_T4n	C2	DQ2T	DQ1T	DQ1T										
7A	VREFB7AN0	IO	CLK13p		DIFFIO_RX_T5p	DIFFOUT_T5p	B2	DQS2T	DQ1T/CQn1T	DQS1T/CQ1T										
7A	VREFB7AN0	IO	CLK13n		DIFFIO_RX_T5n	DIFFOUT_T5n	A2	DQSn2T	DQ1T	DQSn1T/DQ1T										
7A	VREFB7AN0	IO			DIFFIO_TX_T6p	DIFFOUT_T6p	D3	DQ2T	DQ1T	DQ1T										
7A	VREFB7AN0	IO			DIFFIO_TX_T6n	DIFFOUT_T6n	C3	DQ2T	DQ1T	DQ1T										
7A	VREFB7AN0	IO	"FPLL_TR_CLKOUT2,FPLL_TR_FBp,FPLL_TR_FB1"		DIFFIO_RX_T7p	DIFFOUT_T7p	E4	DQ3T	DQ2T	DQ1T										
7A	VREFB7AN0	IO	"FPLL_TR_CLKOUT3,FPLL_TR_FBn"		DIFFIO_RX_T7n	DIFFOUT_T7n	E5	DQ3T	DQ2T	DQ1T										
7A	VREFB7AN0	IO	"FPLL_TR_CLKOUT0,FPLL_TR_CLKOUTp,FPLL_TR_FB0"		DIFFIO_TX_T8p	DIFFOUT_T8p	F5	DQ3T	DQ2T	DQ1T										
7A	VREFB7AN0	IO	"FPLL_TR_CLKOUT1,FPLL_TR_CLKOUTn"		DIFFIO_TX_T8n	DIFFOUT_T8n	E6	DQ3T	DQ2T	DQ1T										
7A	VREFB7AN0	IO	CLK14p		DIFFIO_RX_T9p	DIFFOUT_T9p	D6	DQS3T	DQS2T/CQ2T	DQ1T/CQn1T										
7A	VREFB7AN0	IO	CLK14n		DIFFIO_RX_T9n	DIFFOUT_T9n	D7	DQSn3T	DQSn2T/DQ2T	DQ1T										
7A	VREFB7AN0	IO			DIFFIO_TX_T10p	DIFFOUT_T10p	D4	DQ4T	DQ2T	DQ1T										
7A	VREFB7AN0	IO			DIFFIO_TX_T10n	DIFFOUT_T10n	C4	DQ4T	DQ2T	DQ1T										
7A	VREFB7AN0	IO	CLK15p		DIFFIO_RX_T11p	DIFFOUT_T11p	B4	DQS4T	DQ2T/CQn2T	DQ1T										
7A	VREFB7AN0	IO	CLK15n		DIFFIO_RX_T11n	DIFFOUT_T11n	A4	DQSn4T	DQ2T	DQ1T										
7A	VREFB7AN0	IO			DIFFIO_TX_T12p	DIFFOUT_T12p	B5	DQ4T	DQ2T	DQ1T										
7A	VREFB7AN0	IO			DIFFIO_TX_T12n	DIFFOUT_T12n	A5	DQ4T	DQ2T	DQ1T										
7B	VREFB7BN0	IO			DIFFIO_RX_T25p	DIFFOUT_T25p	E7	DQ9T	DQ3T	DQ2T										
7B	VREFB7BN0	IO			DIFFIO_RX_T25n	DIFFOUT_T25n	E8	DQ9T	DQ3T	DQ2T										
7B	VREFB7BN0	IO			DIFFIO_TX_T26p	DIFFOUT_T26p	G7	DQ9T	DQ3T	DQ2T										
7B	VREFB7BN0	IO			DIFFIO_TX_T26n	DIFFOUT_T26n	G8	DQ9T	DQ3T	DQ2T										
7B	VREFB7BN0	IO			DIFFIO_RX_T27p	DIFFOUT_T27p	D9	DQS9T	DQS3T/CQ3T	DQ2T										
7B	VREFB7BN0	IO			DIFFIO_RX_T27n	DIFFOUT_T27n	C9	DQSn9T	DQSn3T/DQ3T	DQ2T										
7B	VREFB7BN0	IO			DIFFIO_TX_T28p	DIFFOUT_T28p	F8	DQ10T	DQ3T	DQ2T										
7B	VREFB7BN0	IO			DIFFIO_TX_T28n	DIFFOUT_T28n	F9	DQ10T	DQ3T	DQ2T										
7B	VREFB7BN0	IO			DIFFIO_RX_T29p	DIFFOUT_T29p	E10	DQS10T	DQ3T/CQn3T	DQS2T/CQ2T										
7B	VREFB7BN0	IO			DIFFIO_RX_T29n	DIFFOUT_T29n	E9	DQSn10T	DQ3T	DQSn2T/DQ2T										
7B	VREFB7BN0	IO			DIFFIO_TX_T30p	DIFFOUT_T30p	D10	DQ10T	DQ3T	DQ2T										
7B	VREFB7BN0	IO			DIFFIO_TX_T30n	DIFFOUT_T30n	E11	DQ10T	DQ3T	DQ2T										
7B	VREFB7BN0	IO			DIFFIO_RX_T31p	DIFFOUT_T31p	T9	DQ11T	DQ4T	DQ2T										
7B	VREFB7BN0	IO			DIFFIO_RX_T31n	DIFFOUT_T31n	R9	DQ11T	DQ4T	DQ2T										
7B	VREFB7BN0	IO			DIFFIO_TX_T32p	DIFFOUT_T32p	N10	DQ11T	DQ4T	DQ2T										
7B	VREFB7BN0	IO			DIFFIO_TX_T32n	DIFFOUT_T32n	P10	DQ11T	DQ4T	DQ2T										
7B	VREFB7BN0	IO			DIFFIO_RX_T33p	DIFFOUT_T33p	L10	DQS11T	DQS4T/CQ4T	DQ2T/CQn2T										
7B	VREFB7BN0	IO			DIFFIO_RX_T33n	DIFFOUT_T33n	L9	DQSn11T	DQSn4T/DQ4T	DQ2T										
7B	VREFB7BN0	IO			DIFFIO_TX_T34p	DIFFOUT_T34p	K9	DQ12T	DQ4T	DQ2T										
7B	VREFB7BN0	IO			DIFFIO_TX_T34n	DIFFOUT_T34n	J9	DQ12T	DQ4T	DQ2T										
7B	VREFB7BN0	IO			DIFFIO_RX_T35p	DIFFOUT_T35p	J10	DQS12T	DQ4T/CQn4T	DQ2T										
7B	VREFB7BN0	IO			DIFFIO_RX_T35n	DIFFOUT_T35n	H10	DQSn12T	DQ4T	DQ2T										
7B	VREFB7BN0	IO			DIFFIO_TX_T36p	DIFFOUT_T36p	G10	DQ12T	DQ4T	DQ2T										
7B	VREFB7BN0	IO			DIFFIO_TX_T36n	DIFFOUT_T36n	G9	DQ12T	DQ4T	DQ2T										
7C	VREFB7CN0	IO			DIFFIO_RX_T37p	DIFFOUT_T37p	C15	DQ13T	DQ5T	DQ3T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T37n	DIFFOUT_T37n	B14	DQ13T	DQ5T	DQ3T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T38p	DIFFOUT_T38p	A13	DQ13T	DQ5T	DQ3T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T38n	DIFFOUT_T38n	A14	DQ13T	DQ5T	DQ3T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T39p	DIFFOUT_T39p	C16	DQS13T	DQS5T/CQ5T	DQ3T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T39n	DIFFOUT_T39n	B16	DQSn13T	DQSn5T/DQ5T	DQ3T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T40p	DIFFOUT_T40p	C13	DQ14T	DQ5T	DQ3T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T40n	DIFFOUT_T40n	B13	DQ14T	DQ5T	DQ3T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T41p	DIFFOUT_T41p	E16	DQS14T	DQ5T/CQn5T	DQS3T/CQ3T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T41n	DIFFOUT_T41n	D16	DQSn14T	DQ5T	DQSn3T/DQ3T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T42p	DIFFOUT_T42p	E15	DQ14T	DQ5T	DQ3T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T42n	DIFFOUT_T42n	D15	DQ14T	DQ5T	DQ3T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T43p	DIFFOUT_T43p	E12	DQ15T	DQ6T	DQ3T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T43n	DIFFOUT_T43n	F12	DQ15T	DQ6T	DQ3T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T44p	DIFFOUT_T44p	D12	DQ15T	DQ6T	DQ3T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T44n	DIFFOUT_T44n	C12	DQ15T	DQ6T	DQ3T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T45p	DIFFOUT_T45p	G11	DQS15T	DQS6T/CQ6T	DQ3T/CQn3T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T45n	DIFFOUT_T45n	F11	DQSn15T	DQSn6T/DQ6T	DQ3T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T46p	DIFFOUT_T46p	D13	DQ16T	DQ6T	DQ3T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T46n	DIFFOUT_T46n	E13	DQ16T	DQ6T	DQ3T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T47p	DIFFOUT_T47p	G15	DQS16T	DQ6T/CQn6T	DQ3T	DQS1T/CQ1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T47n	DIFFOUT_T47n	F15	DQSn16T	DQ6T	DQ3T	DQSn1T/DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T48p	DIFFOUT_T48p	F14	DQ16T	DQ6T	DQ3T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T48n	DIFFOUT_T48n	E14	DQ16T	DQ6T	DQ3T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T49p	DIFFOUT_T49p	M12	DQ17T	DQ7T	DQ4T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T49n	DIFFOUT_T49n	L11	DQ17T	DQ7T	DQ4T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T50p	DIFFOUT_T50p	N11	DQ17T	DQ7T	DQ4T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T50n	DIFFOUT_T50n	P11	DQ17T	DQ7T	DQ4T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T51p	DIFFOUT_T51p	N12	DQS17T	DQS7T/CQ7T	DQ4T	DQ1T/CQn1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T51n	DIFFOUT_T51n	N13	DQSn17T	DQSn7T/DQ7T	DQ4T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T52p	DIFFOUT_T52p	H11	DQ18T	DQ7T	DQ4T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T52n	DIFFOUT_T52n	G12	DQ18T	DQ7T	DQ4T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T53p	DIFFOUT_T53p	K12	DQS18T	DQ7T/CQn7T	DQS4T/CQ4T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T53n	DIFFOUT_T53n	J12	DQSn18T	DQ7T	DQSn4T/DQ4T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T54p	DIFFOUT_T54p	L12	DQ18T	DQ7T	DQ4T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T54n	DIFFOUT_T54n	L13	DQ18T	DQ7T	DQ4T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T55p	DIFFOUT_T55p	H13	DQ19T	DQ8T	DQ4T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T55n	DIFFOUT_T55n	G13	DQ19T	DQ8T	DQ4T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T56p	DIFFOUT_T56p	H14	DQ19T	DQ8T	DQ4T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T56n	DIFFOUT_T56n	G14	DQ19T	DQ8T	DQ4T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T57p	DIFFOUT_T57p	J14	DQS19T	DQS8T/CQ8T	DQ4T/CQn4T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T57n	DIFFOUT_T57n	J13	DQSn19T	DQSn8T/DQ8T	DQ4T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T58p	DIFFOUT_T58p	H16	DQ20T	DQ8T	DQ4T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T58n	DIFFOUT_T58n	G16	DQ20T	DQ8T	DQ4T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T59p	DIFFOUT_T59p	J15	DQS20T	DQ8T/CQn8T	DQ4T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T59n	DIFFOUT_T59n	K15	DQSn20T	DQ8T	DQ4T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T60p	DIFFOUT_T60p	K14	DQ20T	DQ8T	DQ4T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T60n	DIFFOUT_T60n	K13	DQ20T	DQ8T	DQ4T	DQ1T									
7D	VREFB7DN0	IO			DIFFIO_RX_T61p	DIFFOUT_T61p	A16	DQ21T	DQ9T	DQ5T										
7D	VREFB7DN0	IO			DIFFIO_RX_T61n	DIFFOUT_T61n	A17	DQ21T	DQ9T	DQ5T										
7D	VREFB7DN0	IO			DIFFIO_TX_T62p	DIFFOUT_T62p	C17	DQ21T	DQ9T	DQ5T										
7D	VREFB7DN0	IO			DIFFIO_TX_T62n	DIFFOUT_T62n	B17	DQ21T	DQ9T	DQ5T										
7D	VREFB7DN0	IO			DIFFIO_RX_T63p	DIFFOUT_T63p	D18	DQS21T	DQS9T/CQ9T	DQ5T										
7D	VREFB7DN0	IO			DIFFIO_RX_T63n	DIFFOUT_T63n	E19	DQSn21T	DQSn9T/DQ9T	DQ5T										
7D	VREFB7DN0	IO			DIFFIO_TX_T64p	DIFFOUT_T64p	B19	DQ22T	DQ9T	DQ5T										
7D	VREFB7DN0	IO			DIFFIO_TX_T64n	DIFFOUT_T64n	A19	DQ22T	DQ9T	DQ5T										
7D	VREFB7DN0	IO			DIFFIO_RX_T65p	DIFFOUT_T65p	D19	DQS22T	DQ9T/CQn9T	DQS5T/CQ5T										
7D	VREFB7DN0	IO			DIFFIO_RX_T65n	DIFFOUT_T65n	C19	DQSn22T	DQ9T	DQSn5T/DQ5T										
7D	VREFB7DN0	IO			DIFFIO_TX_T66p	DIFFOUT_T66p	B20	DQ22T	DQ9T	DQ5T										
7D	VREFB7DN0	IO			DIFFIO_TX_T66n	DIFFOUT_T66n	A20	DQ22T	DQ9T	DQ5T										
7D	VREFB7DN0	IO	CLK19p		DIFFIO_RX_T67p	DIFFOUT_T67p	J19	DQ23T	DQ10T	DQ5T										
7D	VREFB7DN0	IO	CLK19n		DIFFIO_RX_T67n	DIFFOUT_T67n	J18	DQ23T	DQ10T	DQ5T										
7D	VREFB7DN0	IO			DIFFIO_TX_T68p	DIFFOUT_T68p	J16	DQ23T	DQ10T	DQ5T										
7D	VREFB7DN0	IO			DIFFIO_TX_T68n	DIFFOUT_T68n	K16	DQ23T	DQ10T	DQ5T										
7D	VREFB7DN0	IO	CLK18p		DIFFIO_RX_T69p	DIFFOUT_T69p	H19	DQS23T	DQS10T/CQ10T	DQ5T/CQn5T										
7D	VREFB7DN0	IO	CLK18n		DIFFIO_RX_T69n	DIFFOUT_T69n	G19	DQSn23T	DQSn10T/DQ10T	DQ5T										
7D	VREFB7DN0	IO			DIFFIO_TX_T70p	DIFFOUT_T70p	H17	DQ24T	DQ10T	DQ5T										
7D	VREFB7DN0	IO			DIFFIO_TX_T70n	DIFFOUT_T70n	G17	DQ24T	DQ10T	DQ5T										
7D	VREFB7DN0	IO	"FPLL_TC_CLKOUT2,FPLL_TC_FBp,FPLL_TC_FB1"		DIFFIO_RX_T71p	DIFFOUT_T71p	E17	DQS24T	DQ10T/CQn10T	DQ5T										
7D	VREFB7DN0	IO	"FPLL_TC_CLKOUT3,FPLL_TC_FBn"		DIFFIO_RX_T71n	DIFFOUT_T71n	F17	DQSn24T	DQ10T	DQ5T										
7D	VREFB7DN0	IO	"FPLL_TC_CLKOUT0,FPLL_TC_CLKOUTp,FPLL_TC_FB0"		DIFFIO_TX_T72p	DIFFOUT_T72p	F18	DQ24T	DQ10T	DQ5T										
7D	VREFB7DN0	IO	"FPLL_TC_CLKOUT1,FPLL_TC_CLKOUTn"		DIFFIO_TX_T72n	DIFFOUT_T72n	E18	DQ24T	DQ10T	DQ5T										
7D	VREFB7DN0	IO			DIFFIO_RX_T73p	DIFFOUT_T73p	J21	DQ25T	DQ11T											
7D	VREFB7DN0	IO			DIFFIO_RX_T73n	DIFFOUT_T73n	J22	DQ25T	DQ11T											
7D	VREFB7DN0	IO			DIFFIO_TX_T74p	DIFFOUT_T74p	K21	DQ25T	DQ11T											
7D	VREFB7DN0	IO			DIFFIO_TX_T74n	DIFFOUT_T74n	J20	DQ25T	DQ11T											
7D	VREFB7DN0	IO			DIFFIO_RX_T75p	DIFFOUT_T75p	G21	DQS25T	DQS11T/CQ11T											
7D	VREFB7DN0	IO			DIFFIO_RX_T75n	DIFFOUT_T75n	F21	DQSn25T	DQSn11T/DQ11T											
7D	VREFB7DN0	IO			DIFFIO_TX_T76p	DIFFOUT_T76p	H20	DQ26T	DQ11T											
7D	VREFB7DN0	IO			DIFFIO_TX_T76n	DIFFOUT_T76n	G20	DQ26T	DQ11T											
7D	VREFB7DN0	IO			DIFFIO_RX_T77p	DIFFOUT_T77p	E21	DQS26T	DQ11T/CQn11T											
7D	VREFB7DN0	IO			DIFFIO_RX_T77n	DIFFOUT_T77n	D21	DQSn26T	DQ11T											
7D	VREFB7DN0	IO			DIFFIO_TX_T78p	DIFFOUT_T78p	F20	DQ26T	DQ11T											
7D	VREFB7DN0	IO			DIFFIO_TX_T78n	DIFFOUT_T78n	E20	DQ26T	DQ11T											
8D	VREFB8DN0	IO	CLK17p		DIFFIO_RX_T85p	DIFFOUT_T85p	A21	DQ29T	DQ12T	DQ6T										
8D	VREFB8DN0	IO	CLK17n		DIFFIO_RX_T85n	DIFFOUT_T85n	A22	DQ29T	DQ12T	DQ6T										
8D	VREFB8DN0	IO			DIFFIO_TX_T86p	DIFFOUT_T86p	C21	DQ29T	DQ12T	DQ6T										
8D	VREFB8DN0	IO			DIFFIO_TX_T86n	DIFFOUT_T86n	B22	DQ29T	DQ12T	DQ6T										
8D	VREFB8DN0	IO	CLK16p		DIFFIO_RX_T87p	DIFFOUT_T87p	B23	DQS29T	DQS12T/CQ12T	DQ6T										
8D	VREFB8DN0	IO	CLK16n		DIFFIO_RX_T87n	DIFFOUT_T87n	A23	DQSn29T	DQSn12T/DQ12T	DQ6T										
8D	VREFB8DN0	IO			DIFFIO_TX_T88p	DIFFOUT_T88p	E24	DQ30T	DQ12T	DQ6T										
8D	VREFB8DN0	IO			DIFFIO_TX_T88n	DIFFOUT_T88n	E23	DQ30T	DQ12T	DQ6T										
8D	VREFB8DN0	IO			DIFFIO_RX_T89p	DIFFOUT_T89p	D22	DQS30T	DQ12T/CQn12T	DQS6T/CQ6T										
8D	VREFB8DN0	IO			DIFFIO_RX_T89n	DIFFOUT_T89n	C22	DQSn30T	DQ12T	DQSn6T/DQ6T										
8D	VREFB8DN0	IO			DIFFIO_TX_T90p	DIFFOUT_T90p	C23	DQ30T	DQ12T	DQ6T										
8D	VREFB8DN0	IO			DIFFIO_TX_T90n	DIFFOUT_T90n	D24	DQ30T	DQ12T	DQ6T										
8D	VREFB8DN0	IO			DIFFIO_RX_T91p	DIFFOUT_T91p	M24	DQ31T	DQ13T	DQ6T										
8D	VREFB8DN0	IO			DIFFIO_RX_T91n	DIFFOUT_T91n	M23	DQ31T	DQ13T	DQ6T										
8D	VREFB8DN0	IO			DIFFIO_TX_T92p	DIFFOUT_T92p	M22	DQ31T	DQ13T	DQ6T										
8D	VREFB8DN0	IO			DIFFIO_TX_T92n	DIFFOUT_T92n	L22	DQ31T	DQ13T	DQ6T										
8D	VREFB8DN0	IO			DIFFIO_RX_T93p	DIFFOUT_T93p	L23	DQS31T	DQS13T/CQ13T	DQ6T/CQn6T										
8D	VREFB8DN0	IO			DIFFIO_RX_T93n	DIFFOUT_T93n	K22	DQSn31T	DQSn13T/DQ13T	DQ6T										
8D	VREFB8DN0	IO			DIFFIO_TX_T94p	DIFFOUT_T94p	H22	DQ32T	DQ13T	DQ6T										
8D	VREFB8DN0	IO			DIFFIO_TX_T94n	DIFFOUT_T94n	G22	DQ32T	DQ13T	DQ6T										
8D	VREFB8DN0	IO			DIFFIO_RX_T95p	DIFFOUT_T95p	F23	DQS32T	DQ13T/CQn13T	DQ6T										
8D	VREFB8DN0	IO			DIFFIO_RX_T95n	DIFFOUT_T95n	E22	DQSn32T	DQ13T	DQ6T										
8D	VREFB8DN0	IO			DIFFIO_TX_T96p	DIFFOUT_T96p	H23	DQ32T	DQ13T	DQ6T										
8D	VREFB8DN0	IO			DIFFIO_TX_T96n	DIFFOUT_T96n	G23	DQ32T	DQ13T	DQ6T										
8C	VREFB8CN0	IO			DIFFIO_RX_T97p	DIFFOUT_T97p	A26	DQ33T	DQ14T	DQ7T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_RX_T97n	DIFFOUT_T97n	A25	DQ33T	DQ14T	DQ7T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_TX_T98p	DIFFOUT_T98p	C25	DQ33T	DQ14T	DQ7T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_TX_T98n	DIFFOUT_T98n	B25	DQ33T	DQ14T	DQ7T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_RX_T99p	DIFFOUT_T99p	B26	DQS33T	DQS14T/CQ14T	DQ7T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_RX_T99n	DIFFOUT_T99n	C27	DQSn33T	DQSn14T/DQ14T	DQ7T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_TX_T100p	DIFFOUT_T100p	B28	DQ34T	DQ14T	DQ7T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_TX_T100n	DIFFOUT_T100n	A28	DQ34T	DQ14T	DQ7T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_RX_T101p	DIFFOUT_T101p	E27	DQS34T	DQ14T/CQn14T	DQS7T/CQ7T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_RX_T101n	DIFFOUT_T101n	D27	DQSn34T	DQ14T	DQSn7T/DQ7T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_TX_T102p	DIFFOUT_T102p	C28	DQ34T	DQ14T	DQ7T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_TX_T102n	DIFFOUT_T102n	D28	DQ34T	DQ14T	DQ7T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_RX_T103p	DIFFOUT_T103p	L24	DQ35T	DQ15T	DQ7T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_RX_T103n	DIFFOUT_T103n	K24	DQ35T	DQ15T	DQ7T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_TX_T104p	DIFFOUT_T104p	K25	DQ35T	DQ15T	DQ7T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_TX_T104n	DIFFOUT_T104n	J24	DQ35T	DQ15T	DQ7T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_RX_T105p	DIFFOUT_T105p	J25	DQS35T	DQS15T/CQ15T	DQ7T/CQn7T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_RX_T105n	DIFFOUT_T105n	J26	DQSn35T	DQSn15T/DQ15T	DQ7T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_TX_T106p	DIFFOUT_T106p	L25	DQ36T	DQ15T	DQ7T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_TX_T106n	DIFFOUT_T106n	L26	DQ36T	DQ15T	DQ7T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_RX_T107p	DIFFOUT_T107p	P25	DQS36T	DQ15T/CQn15T	DQ7T	DQS2T/CQ2T									
8C	VREFB8CN0	IO			DIFFIO_RX_T107n	DIFFOUT_T107n	P26	DQSn36T	DQ15T	DQ7T	DQSn2T/DQ2T									
8C	VREFB8CN0	IO			DIFFIO_TX_T108p	DIFFOUT_T108p	N26	DQ36T	DQ15T	DQ7T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_TX_T108n	DIFFOUT_T108n	M26	DQ36T	DQ15T	DQ7T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_RX_T109p	DIFFOUT_T109p	K27	DQ37T	DQ16T	DQ8T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_RX_T109n	DIFFOUT_T109n	J27	DQ37T	DQ16T	DQ8T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_TX_T110p	DIFFOUT_T110p	H25	DQ37T	DQ16T	DQ8T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_TX_T110n	DIFFOUT_T110n	G25	DQ37T	DQ16T	DQ8T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_RX_T111p	DIFFOUT_T111p	G26	DQS37T	DQS16T/CQ16T	DQ8T	DQ2T/CQn2T									
8C	VREFB8CN0	IO			DIFFIO_RX_T111n	DIFFOUT_T111n	G27	DQSn37T	DQSn16T/DQ16T	DQ8T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_TX_T112p	DIFFOUT_T112p	L27	DQ38T	DQ16T	DQ8T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_TX_T112n	DIFFOUT_T112n	M27	DQ38T	DQ16T	DQ8T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_RX_T113p	DIFFOUT_T113p	K28	DQS38T	DQ16T/CQn16T	DQS8T/CQ8T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_RX_T113n	DIFFOUT_T113n	J28	DQSn38T	DQ16T	DQSn8T/DQ8T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_TX_T114p	DIFFOUT_T114p	L28	DQ38T	DQ16T	DQ8T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_TX_T114n	DIFFOUT_T114n	L29	DQ38T	DQ16T	DQ8T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_RX_T115p	DIFFOUT_T115p	G24	DQ39T	DQ17T	DQ8T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_RX_T115n	DIFFOUT_T115n	F24	DQ39T	DQ17T	DQ8T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_TX_T116p	DIFFOUT_T116p	F26	DQ39T	DQ17T	DQ8T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_TX_T116n	DIFFOUT_T116n	E26	DQ39T	DQ17T	DQ8T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_RX_T117p	DIFFOUT_T117p	E25	DQS39T	DQS17T/CQ17T	DQ8T/CQn8T	DQ2T									
